UnitID,Institution Name,Tuition and fees (F0809_F3_RV),Imputation/Status Flag For Tuition and fees (F0809_F3_RV),Federal appropriations  grants and contracts (F0809_F3_RV),Imputation/Status Flag For Federal appropriations  grants and contracts (F0809_F3_RV),State and local appropriations  grants and contracts (F0809_F3_RV),Imputation/Status Flag For State and local appropriations  grants and contracts (F0809_F3_RV),Private grants and contracts (F0809_F3_RV),Imputation/Status Flag For Private grants and contracts (F0809_F3_RV),Investment income and investment gains (losses) included in net income (F0809_F3_RV),Imputation/Status Flag For Investment income and investment gains (losses) included in net income (F0809_F3_RV),Sales and services of educational activities (F0809_F3_RV),Imputation/Status Flag For Sales and services of educational activities (F0809_F3_RV),Sales and services of auxiliary enterprises (F0809_F3_RV),Imputation/Status Flag For Sales and services of auxiliary enterprises (F0809_F3_RV),Other revenue (F0809_F3_RV),Imputation/Status Flag For Other revenue (F0809_F3_RV),Total revenues and investment return (F0809_F3_RV),Imputation/Status Flag For Total revenues and investment return (F0809_F3_RV)
450243,ITT Technical Institute-Atlanta,3408180,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3408180,R
366678,ITT Technical Institute-Austin,11470589,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11470589,R
450216,ITT Technical Institute-Baton Rouge,3420675,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3420675,R
414568,ITT Technical Institute-Bessemer,15607776,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15607776,R
142337,ITT Technical Institute-Boise,9434701,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9434701,R
442338,ITT Technical Institute-Canton,17082330,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,17082330,R
451936,ITT Technical Institute-Cary,1377127,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1377127,R
441964,ITT Technical Institute-Chantilly,7853635,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7853635,R
456445,ITT Technical Institute-Charlotte North,502256,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,502256,R
448442,ITT Technical Institute-Charlotte South,9573371,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9573371,R
450261,ITT Technical Institute-Chattanooga,1230062,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1230062,R
451954,ITT Technical Institute-Clive,449908,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,449908,R
448451,ITT Technical Institute-Clovis,7350302,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7350302,R
450225,ITT Technical Institute-Columbia,3542317,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3542317,R
451963,ITT Technical Institute-Columbus,500973,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,500973,R
456427,ITT Technical Institute-Concord,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R
413884,ITT Technical Institute-Cordova,14588684,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14588684,R
203313,ITT Technical Institute-Dayton,7931185,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7931185,R
443526,ITT Technical Institute-Duluth,8367684,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8367684,R
448460,ITT Technical Institute-Dunmore,3511131,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3511131,R
176637,ITT Technical Institute-Earth City,14362274,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14362274,R
445081,ITT Technical Institute-Eden Prairie,8753441,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8753441,R
414531,ITT Technical Institute-Everett,7683518,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7683518,R
409069,ITT Technical Institute-Fort Lauderdale,11915283,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11915283,R
456436,ITT Technical Institute-Fort Myers,62187,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,62187,R
151500,ITT Technical Institute-Fort Wayne,10376513,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10376513,R
420404,ITT Technical Institute-Getzville,10091185,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10091185,R
440165,ITT Technical Institute-Green Bay,16258503,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,16258503,R
238892,ITT Technical Institute-Greenfield,17410006,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,17410006,R
413866,ITT Technical Institute-Greenville,9890718,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9890718,R
430351,ITT Technical Institute-Harrisburg,6199869,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6199869,R
429599,ITT Technical Institute-Henderson,14639784,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14639784,R
430263,ITT Technical Institute-Hialeah,11688123,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11688123,R
451990,ITT Technical Institute-High Point,1777525,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1777525,R
443535,ITT Technical Institute-Hilliard,10393017,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10393017,R
366696,ITT Technical Institute-Houston North,11410724,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11410724,R
225858,ITT Technical Institute-Houston West,9724937,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9724937,R
456418,ITT Technical Institute-Huntington,40388,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,40388,R
151519,ITT Technical Institute-Indianapolis,52168944,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,52168944,R
407063,ITT Technical Institute-Jacksonville,8920452,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8920452,R
446899,ITT Technical Institute-Kansas City,12322965,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,12322965,R
446905,ITT Technical Institute-Kennesaw,5840884,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5840884,R
366650,ITT Technical Institute-Knoxville,15156318,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15156318,R
372578,ITT Technical Institute-Lake Mary,9000233,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9000233,R
437219,ITT Technical Institute-Lathrop,12268572,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,12268572,R
440642,ITT Technical Institute-Levittown,9358770,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9358770,R
448488,ITT Technical Institute-Lexington,7445370,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7445370,R
413839,ITT Technical Institute-Little Rock,9037110,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9037110,R
434575,ITT Technical Institute-Liverpool,5891866,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5891866,R
413857,ITT Technical Institute-Louisville,12731714,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,12731714,R
451945,ITT Technical Institute-Madison,797924,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,797924,R
451981,ITT Technical Institute-Madison,715715,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,715715,R
456393,ITT Technical Institute-Madison,41377,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,41377,R
448497,ITT Technical Institute-Maumee,6672947,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6672947,R
450252,ITT Technical Institute-Mobile,2134393,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2134393,R
230384,ITT Technical Institute-Murray,11383020,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11383020,R
151494,ITT Technical Institute-Nashville,16510996,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,16510996,R
116466,ITT Technical Institute-National City,19103017,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,19103017,R
251251,ITT Technical Institute-Newburgh,7611425,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7611425,R
368601,ITT Technical Institute-Norfolk,15214778,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15214778,R
366580,ITT Technical Institute-Norwood,6529998,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6529998,R
430379,ITT Technical Institute-Norwood,13115507,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,13115507,R
434557,ITT Technical Institute-Oak Brook,5404351,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5404351,R
448503,ITT Technical Institute-Oklahoma City,4704863,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4704863,R
407319,ITT Technical Institute-Omaha,9690778,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9690778,R
116484,ITT Technical Institute-Orange,14843290,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14843290,R
414586,ITT Technical Institute-Orland Park,8428320,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8428320,R
446914,ITT Technical Institute-Owings Mills,16323373,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,16323373,R
413848,ITT Technical Institute-Oxnard,7691207,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7691207,R
451972,ITT Technical Institute-Phoenix,971067,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,971067,R
414841,ITT Technical Institute-Pittsburgh,6961534,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6961534,R
442347,ITT Technical Institute-Plymouth Meeting,6890016,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6890016,R
208965,ITT Technical Institute-Portland,11520696,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11520696,R
108250,ITT Technical Institute-Rancho Cordova,12250483,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,12250483,R
434052,ITT Technical Institute-Richardson,11204992,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11204992,R
437051,ITT Technical Institute-Richmond,11554278,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11554278,R
437042,ITT Technical Institute-Saint Rose,9966246,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9966246,R
377069,ITT Technical Institute-San Antonio,12543255,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,12543255,R
381909,ITT Technical Institute-San Bernardino,24963790,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,24963790,R
116475,ITT Technical Institute-San Dimas,15424427,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15424427,R
235510,ITT Technical Institute-Seattle,8646203,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8646203,R
450270,ITT Technical Institute-South Bend,2055736,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2055736,R
235529,ITT Technical Institute-Spokane Valley,8101008,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8101008,R
441955,ITT Technical Institute-Springfield,11587396,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11587396,R
456409,ITT Technical Institute-Springfield,10062,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10062,R
450207,ITT Technical Institute-St Petersburg,2597436,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2597436,R
430388,ITT Technical Institute-Strongsville,9730524,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9730524,R
448479,ITT Technical Institute-Swartz Creek,14154165,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14154165,R
244011,ITT Technical Institute-Sylmar,16041739,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,16041739,R
134909,ITT Technical Institute-Tampa,12525819,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,12525819,R
430360,ITT Technical Institute-Tarentum,6555987,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6555987,R
105172,ITT Technical Institute-Tempe,14866579,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14866579,R
378406,ITT Technical Institute-Torrance,13102212,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,13102212,R
261472,ITT Technical Institute-Troy,19449280,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,19449280,R
105163,ITT Technical Institute-Tucson,8415008,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8415008,R
448512,ITT Technical Institute-Tulsa,6487525,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6487525,R
446923,ITT Technical Institute-Warrensville Heights,5035170,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5035170,R
427663,ITT Technical Institute-Webster,6106381,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6106381,R
244154,ITT Technical Institute-Westminster,11485440,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11485440,R
450234,ITT Technical Institute-Wichita,1529104,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1529104,R
439136,ITT Technical Institute-Wilmington,8360544,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8360544,R
170417,ITT Technical Institute-Wyoming,13426909,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,13426909,R
206631,ITT Technical Institute-Youngstown,12556421,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,12556421,R
438984,IVAEM College,67454,R,697715,R,14391,R,0,R,0,R,0,R,,A,0,R,779560,R
364593,Iverson Business School,2075214,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,2075214,R
150765,J Michael Harrold Beauty Academy,404927,R,0,R,5500,R,0,R,2813,R,70603,R,,A,0,R,483843,R
441405,Jacksonville Beauty Institute,1389913,R,0,R,0,R,0,R,0,R,152925,R,,A,0,R,1542838,R
439695,James Albert School of Cosmetology-Costa Mesa,483839,R,0,R,0,R,0,R,0,R,666536,R,,A,0,R,1150375,R
192004,Jamestown Business College,3092757,R,0,R,0,R,0,R,20369,R,0,R,215092,R,0,R,3328218,R
443146,Jay's Technical Institute,1034191,P,0,P,0,P,0,P,94,P,0,P,0,P,29,P,1034314,P
414540,Jean Madeline Aveda Institute,4480245,R,0,R,0,R,0,R,16911,R,1175937,R,,A,0,R,5673093,R
207704,Jenks Beauty College,448750,R,285818,R,0,R,0,R,0,R,200287,R,,A,0,R,934855,R
156949,Jenny Lea Academy of Cosmetology,117661,R,0,R,0,R,0,R,0,R,40993,R,,A,258,R,158912,R
451918,Jenny Lea Academy of Cosmetology,549086,R,0,R,0,R,0,R,0,R,191300,R,,A,1210,R,741596,R
455196,Jersey College,4162137,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,4162137,R
419341,Jna Institute of Culinary Arts,806913,R,0,R,0,R,0,R,0,R,162059,R,0,R,0,R,968972,R
185174,Joe Kubert School of Cartoon and Graphic Art,1193350,R,83826,R,0,R,10750,R,6546,R,52780,R,,A,212641,R,1559893,R
188696,Joffrey Ballet School,2093600,R,15499,R,0,R,0,R,0,R,0,R,,A,228448,R,2337547,R
159319,John Jay Beauty College,352926,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,352926,R
159328,John Jay Beauty College,600000,R,130000,R,0,R,0,R,0,R,0,R,,A,0,R,730000,R
455239,John Paolo's Xtreme Beauty Institute-Goldwell Product Artistry,414837,R,0,R,0,R,0,R,0,R,14951,R,,A,101932,R,531720,R
428125,John Wesley International Barber and Beauty College,518797,R,0,R,0,R,0,R,0,R,47047,R,,A,0,R,565844,R
210474,Jolie Hair and Beauty Academy-Hazleton,469952,R,0,R,0,Z,62905,R,0,R,0,R,,A,0,R,532857,R
431099,Jolie Hair and Beauty Academy-Ludlow,557077,R,0,R,56489,R,0,R,0,R,0,R,,A,0,R,613566,R
213215,Jolie Hair and Beauty Academy-Wilkes-Barre,1364243,R,0,R,0,R,0,R,0,Z,0,Z,,A,38021,R,1402264,R
245290,Jones Hair Design College,525797,R,0,R,0,Z,0,Z,0,Z,216691,R,,A,0,R,742488,R
444723,Jones International University,16129062,R,0,R,0,R,0,R,41160,R,909391,R,0,R,0,R,17079613,R
373605,Jonesville Beauty School,860663,R,0,R,0,R,0,R,1704,R,265191,R,,A,324557,R,1452115,R
200165,Josef's School of Hair Design Inc-Fargo Downtown,619402,R,0,R,0,R,0,R,0,R,457476,R,,A,518337,R,1595215,R
456551,Josef's School of Hair  Skin & Body-Fargo,500516,R,0,R,0,R,0,R,0,R,99276,R,,A,18142,R,617934,R
200110,Josef's School of Hair  Skin & Body-Grand Forks,705758,R,0,R,0,R,0,R,0,R,150395,R,,A,33046,R,889199,R
181190,Joseph's College Cosmetology,2722759,R,0,R,0,R,0,R,29816,R,783939,R,,A,0,R,3536514,R
200387,JZ Trend Academy Paul Mitchell Partner School,308493,R,91656,R,4632,R,0,R,139074,R,121534,R,,A,0,R,665389,R
457013,Kaplan Career Institute-Boston,0,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,0,R
167543,Kaplan Career Institute-Charlestown,1760503,R,4796968,R,301797,R,6480,R,0,R,4147,R,,A,0,R,6869895,R
206093,Kaplan Career Institute-Cleveland,1329995,R,5537888,R,122409,R,11304,R,0,R,38953,R,0,R,0,R,7040549,R
449278,Kaplan Career Institute-Detroit,1890183,R,8125070,R,175645,R,44207,R,0,R,44180,R,,A,0,R,10279285,R
202189,Kaplan College-Columbus,1655049,R,5863708,R,615419,R,8541,R,0,R,125496,R,0,R,0,R,8268213,R
381796,Kaplan College-Denver,706577,R,3965872,R,21288,R,987,R,0,R,69574,R,50,R,0,R,4764348,R
152220,Kaplan College-Indianapolis,3116902,R,6883646,R,70821,R,10017,R,0,R,176113,R,0,R,600000,R,10857499,R
445346,Kaplan College-Lubbock,1352880,R,5814371,R,17239,R,0,R,0,R,41469,R,0,R,1,R,7225960,R
152424,Kaplan College-Merrillville,721613,R,3979234,R,139329,R,7428,R,0,R,114351,R,0,R,0,R,4961955,R
445337,Kaplan College-Midland,1048633,R,3922993,R,9463,R,3000,R,0,R,11296,R,0,R,0,R,4995385,R
448655,Kaplan College-Milwaukee,1493520,R,5634158,R,0,R,141570,R,0,R,35206,R,0,R,0,R,7304454,R
424424,Kaplan College-Panorama City,276954,R,3056296,R,36543,R,1307,R,0,R,74067,R,0,R,0,R,3445167,R
105118,Kaplan College-Phoenix,1271051,R,5438799,R,133699,R,2000,R,0,R,113134,R,0,R,0,R,6958683,R
450748,Kaplan College-Renton,191715,R,1443609,R,0,R,9363,R,0,R,15766,R,0,R,0,R,1660453,R
384193,Kaplan College-Stockton,564266,R,5490432,R,51284,R,27526,R,0,R,15600,R,0,R,0,R,6149108,R
445416,Kaplan University-Council Bluffs Campus,144104,R,3187837,R,438698,R,2205,R,0,R,51962,R,12,R,0,R,3824818,R
456384,Kaplan University-Frederick Campus,543418,R,1793146,R,15859,R,0,R,0,R,48032,R,,A,0,R,2400455,R
192147,Katharine Gibbs School,14129071,R,0,R,0,R,19951,R,0,R,0,R,180328,R,92498,R,14421848,R
440961,Katharine Gibbs School,4524709,R,0,R,0,R,54499,R,0,R,0,R,163225,R,227399,R,4969832,R
166294,Kay Harvey Academy of Hair Design,286846,R,0,R,0,Z,0,Z,0,Z,44240,R,,A,0,R,331086,R
225991,KD Conservatory College of Film and Dramatic Arts,2067327,R,0,R,0,R,0,R,1514,R,0,R,0,R,0,R,2068841,R
182892,Keene Beauty Academy,604505,R,0,R,0,R,0,R,0,R,62193,R,,A,0,R,666698,R
135081,Keiser University-Ft Lauderdale,172499031,R,0,R,0,R,0,R,1432681,R,16021712,R,16807248,R,0,R,206760672,R
146393,Kendall College,9677000,R,0,R,0,Z,0,Z,0,Z,0,Z,1460000,R,227000,R,11364000,R
218195,Kenneth Shuler School of Cosmetology and Nails-Columbia,1253266,R,618732,R,0,R,0,R,0,R,291370,R,,A,1584,R,2164952,R
445850,Kenneth Shuler School of Cosmetology-Columbia,1056930,R,500755,R,0,R,0,R,0,R,163982,R,,A,1392,R,1723059,R
218159,Kenneth Shuler School of Cosmetology-North Augusta,809292,R,403856,R,0,R,0,R,0,R,120502,R,,A,2195,R,1335845,R
432117,Kenneth Shuler School of Cosmetology-Rock Hill,355533,R,91261,R,0,R,0,R,0,R,44584,R,,A,234,R,491612,R
445841,Kenneth Shuler School of Cosmetology-Spartanburg,1024418,R,405861,R,0,R,0,R,0,R,183554,R,,A,28481,R,1642314,R
134422,Key College,826452,R,219161,R,16339,R,0,Z,843,R,0,Z,0,Z,0,R,1062795,R
440235,Keyskills Learning,567422,R,393124,R,0,R,0,R,0,R,0,R,,A,0,R,960546,R
210483,Keystone Technical Institute,2431921,R,0,R,0,R,0,R,1980,R,107450,R,0,R,90,R,2541441,R
455309,Kimberly's Beauty School,13916,R,0,R,0,R,0,R,0,R,123142,R,,A,16492,R,153550,R
382504,King's College,8009132,R,0,R,0,R,0,R,0,R,0,R,1813996,R,82331,R,9905459,R
441751,Kussad Institute of Court Reporting,280097,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,280097,R
434380,L T International Beauty School,12000,R,374117,R,0,R,0,R,0,R,0,R,,A,427243,R,813360,R
162982,L'Academie de Cuisine,3290533,R,38600,R,0,Z,0,Z,458,R,0,Z,,A,0,R,3329591,R
456940,L'Ecole Culinaire-Memphis,59020,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,59020,R
445726,L'Ecole Culinaire-St Louis,9649388,R,0,R,0,R,0,R,0,R,30208,R,0,R,0,R,9679596,R
166319,La Baron Hairdressing Academy-Brockton,241436,R,0,R,0,R,0,R,4410,R,16104,R,,A,257766,R,519716,R
166328,La Baron Hairdressing Academy-New Bedford,331008,R,0,R,0,Z,0,Z,3370,R,25772,R,,A,0,R,360150,R
155441,La Baron Hairdressing Academy-Overland Park,289745,R,0,R,0,Z,0,Z,0,Z,61868,R,,A,0,R,351613,R
383163,La Belle Beauty Academy,1146564,R,5398,R,0,Z,0,Z,0,Z,57941,R,,A,0,R,1209903,R
135142,La Belle Beauty School,1514087,R,9756,R,0,Z,0,Z,0,Z,151094,R,,A,0,R,1674937,R
116040,LA College International,1928883,R,0,R,0,R,0,R,17013,R,0,R,0,R,0,R,1945896,R
153773,La James College of Hairstyling and Cosmetology,1585695,R,0,R,0,R,0,R,0,R,165462,R,,A,0,R,1751157,R
153746,La James International College-Cedar Falls,1003856,R,0,R,0,R,0,R,0,R,346916,R,,A,227721,R,1578493,R
154332,La James International College-Davenport,649729,R,0,R,0,R,0,R,0,R,187521,R,,A,225381,R,1062631,R
143695,La James International College-East Moline,340228,R,0,R,0,R,0,R,0,R,57440,R,,A,100069,R,497737,R
153782,La James International College-Ft Dodge,997682,R,0,R,0,R,0,R,0,R,340766,R,,A,304514,R,1642962,R
154341,La James International College-Iowa City,931556,R,0,R,0,R,0,R,0,R,369281,R,,A,251960,R,1552797,R
153764,La James International College-Johnston,1859048,R,0,R,0,R,0,R,0,R,684900,R,,A,536922,R,3080870,R
180771,La'James International College,424358,R,0,R,0,Z,0,R,0,R,157162,R,,A,185546,R,767066,R
439729,Lacy Cosmetology School-Aiken,338600,R,0,R,0,R,0,R,0,R,64220,R,,A,239324,R,642144,R
451811,Lacy Cosmetology School-Goose Creek,184551,R,0,R,0,R,0,R,0,R,77328,R,,A,24987,R,286866,R
451802,Lacy Cosmetology School-Lexington,493239,R,0,R,0,R,0,R,0,R,95510,R,,A,59696,R,648445,R
446358,Ladera Career Paths Training Centers,75732,R,59848,R,218909,R,0,R,0,R,0,R,,A,11660,R,366149,R
451291,Lakewood School of Therapeutic Massage,241626,R,0,R,0,R,0,R,1994,R,0,R,,A,41295,R,284915,R
104984,Lamson College,5356810,R,0,R,0,R,0,R,0,R,0,R,344593,R,0,R,5701403,R
456214,Lamson Institute,2868994,R,0,R,0,R,0,R,0,R,0,R,,A,86713,R,2955707,R
117238,Lancaster Beauty School,1157582,R,0,R,0,R,0,R,0,R,140254,R,,A,3503,R,1301339,R
213455,Lancaster School of Cosmetology & Therapeutic Bodywork,948067,R,0,Z,0,Z,0,Z,0,R,50484,R,,A,14538,R,1013089,R
213473,Lansdale School of Business,3539842,R,0,R,0,R,0,R,10289,R,0,R,0,R,65021,R,3615152,R
213491,Lansdale School of Cosmetology Inc,657758,R,0,R,0,R,0,R,575,R,0,R,,A,0,R,658333,R
226125,Laredo Beauty College Inc,707646,R,0,R,0,R,0,R,0,R,221000,R,,A,0,R,928646,R
182148,Las Vegas College,9196156,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9196156,R
160472,LaSalle Tech,296254,R,0,R,0,R,0,R,10125,R,66417,R,,A,0,R,372796,R
250027,Laurel Business Institute,3974120,R,0,R,0,R,0,R,0,R,185750,R,0,R,0,R,4159870,R
215992,Laurel Technical Institute,1831113,R,0,R,0,R,0,R,0,R,3377,R,0,Z,0,R,1834490,R
454786,Laurus College,1585106,R,0,R,0,R,0,R,0,R,0,R,,A,194850,R,1779956,R
411055,Laurus Technical Institute,4376666,R,0,R,0,R,712375,R,3465,R,0,Z,,A,0,R,5092506,R
379463,Lawton Career Institute-Oak Park Campus,99719,R,488301,R,0,Z,0,Z,0,Z,0,Z,,A,156363,R,744383,R
451893,Lawton Career Institute-Warren Main Campus,65106,R,453883,R,0,Z,0,Z,0,Z,0,Z,,A,2595,R,521584,R
443623,Le Cordon Bleu College of Culinary Arts-Atlanta,17573422,R,0,R,0,R,671055,R,0,R,0,R,1698854,R,1798008,R,21741339,R
364973,Le Cordon Bleu College of Culinary Arts-Austin,19156976,R,0,R,0,R,424977,R,0,R,0,R,1894759,R,2136983,R,23613695,R
452054,Le Cordon Bleu College of Culinary Arts-Cambridge,2949892,R,0,R,0,R,28886,R,0,R,0,R,499893,R,253553,R,3732224,R
144467,Le Cordon Bleu College of Culinary Arts-Chicago,20557578,R,0,R,0,R,498681,R,0,R,0,R,1908567,R,2788874,R,25753700,R
452063,Le Cordon Bleu College of Culinary Arts-Dallas,8817614,R,0,R,0,R,183698,R,0,R,0,R,1413933,R,1409592,R,11824837,R
445115,Le Cordon Bleu College of Culinary Arts-Las Vegas,14315033,R,0,R,0,R,358179,R,0,R,0,R,1197704,R,1312904,R,17183820,R
446835,Le Cordon Bleu College of Culinary Arts-Miami,20239605,R,0,R,0,R,445331,R,0,R,0,R,2140130,R,2235892,R,25060958,R
446844,Le Cordon Bleu College of Culinary Arts-Minneapolis,15233633,R,0,R,0,Z,218270,R,0,Z,0,Z,1141377,R,1380753,R,17974033,R
442231,Le Cordon Bleu College of Culinary Arts-Orlando,20776331,R,0,R,0,R,406396,R,0,R,160878,R,1611359,R,1263494,R,24218458,R
423980,Le Cordon Bleu College of Culinary Arts-Pasadena,48654555,R,0,R,0,R,537217,R,0,R,0,R,3579650,R,5539676,R,58311098,R
375841,Le Cordon Bleu College of Culinary Arts-Portland,15902638,R,0,R,0,R,274526,R,0,R,155316,R,1434741,R,2096700,R,19863921,R
