UnitID,Institution Name,Tuition and fees (F1112_F3_RV),Imputation/Status Flag For Tuition and fees (F1112_F3_RV),Federal appropriations  grants and contracts (F1112_F3_RV),Imputation/Status Flag For Federal appropriations  grants and contracts (F1112_F3_RV),State and local appropriations  grants and contracts (F1112_F3_RV),Imputation/Status Flag For State and local appropriations  grants and contracts (F1112_F3_RV),Private grants and contracts (F1112_F3_RV),Imputation/Status Flag For Private grants and contracts (F1112_F3_RV),Investment income and investment gains (losses) included in net income (F1112_F3_RV),Imputation/Status Flag For Investment income and investment gains (losses) included in net income (F1112_F3_RV),Sales and services of educational activities (F1112_F3_RV),Imputation/Status Flag For Sales and services of educational activities (F1112_F3_RV),Sales and services of auxiliary enterprises (F1112_F3_RV),Imputation/Status Flag For Sales and services of auxiliary enterprises (F1112_F3_RV),Other revenue (F1112_F3_RV),Imputation/Status Flag For Other revenue (F1112_F3_RV),Total revenues and investment return (F1112_F3_RV),Imputation/Status Flag For Total revenues and investment return (F1112_F3_RV)
455372,Skin Institute,268700,R,43455,R,0,R,0,R,0,R,81300,R,,A,0,R,393455,R
460932,Skin Institute,678785,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,678785,R
455381,Skin Science Institute,593752,R,0,R,0,R,0,R,0,R,55362,R,,A,0,R,649114,R
444857,Skinworks School of Advanced Skincare,246133,R,0,Z,0,Z,0,Z,0,Z,144561,R,,A,106242,R,496936,R
261931,Skyline College-Roanoke,2929791,R,1160564,R,0,Z,125209,R,221232,R,0,Z,1519,R,0,R,4438315,R
459356,SOLEX College,3004714,R,0,R,0,R,0,R,0,R,0,R,0,R,72640,R,3077354,R
451219,SOLEX Medical Academy,272337,R,25,R,0,Z,0,Z,0,Z,9742,R,,A,0,R,282104,R
445957,Soma Institute-The National School of Clinical Massage Therapy,3377699,R,0,R,0,R,0,R,1251,R,20640,R,,A,10419,R,3410009,R
123642,South Coast College,3249690,R,1363822,R,421467,R,0,R,17039,R,37360,R,0,R,0,R,5089378,R
220552,South College,24699131,R,0,Z,0,Z,0,Z,0,Z,0,Z,667956,R,0,R,25367087,R
198242,South College-Asheville,4960562,R,0,Z,0,Z,0,Z,0,Z,0,Z,105927,R,0,R,5066489,R
443252,South Florida Institute of Technology,470426,R,4059149,R,13010,R,0,R,0,R,2127,R,,A,0,R,4544712,R
216074,South Hills Beauty Academy,945284,R,86295,R,0,R,0,R,0,R,0,R,,A,139764,R,1171343,R
216083,South Hills School of Business & Technology,5468760,R,2743917,R,2600413,R,52639,R,7553,R,0,R,223289,R,0,R,11096571,R
228185,South Texas Barber College Inc,46876,R,177529,R,0,R,0,R,0,R,36988,R,,A,0,R,261393,R
455974,South Texas Training Center,671670,R,0,R,0,R,0,R,447,R,0,R,,A,0,R,672117,R
456922,South Texas Vocational Technical Institute-Brownsville,9572287,R,0,R,0,R,0,R,228,R,79097,R,,A,3106,R,9654718,R
228200,South Texas Vocational Technical Institute-Weslaco,10339672,R,0,R,0,R,0,R,447,R,5,R,,A,6229,R,10346353,R
468006,South University-Accelerated Graduate Programs,2138005,R,301122,R,2183,R,0,R,0,R,0,R,0,R,0,R,2441310,R
480073,South University-Austin,731431,R,99569,R,0,R,0,R,0,R,0,R,0,R,0,R,831000,R
480082,South University-Cleveland,155797,R,50203,R,0,R,0,R,0,R,0,R,0,R,0,R,206000,R
251312,South University-Columbia,22835586,R,7587300,R,855292,R,0,R,0,R,0,R,1044337,R,1,R,32322516,R
101116,South University-Montgomery,9061619,R,4192161,R,85400,R,0,R,0,R,0,R,551432,R,0,R,13890612,R
468024,South University-Novi,2518958,R,423124,R,0,R,0,R,0,R,0,R,120229,R,0,R,3062311,R
459259,South University-Richmond,8430485,R,2021556,R,0,R,0,R,0,R,0,R,484297,R,0,R,10936338,R
139579,South University-Savannah,22699966,R,7666448,R,414530,R,0,R,0,R,0,R,1106426,R,0,R,31887370,R
475121,South University-Savannah Online,120483772,R,52934572,R,450731,R,0,R,0,R,0,R,11345,R,0,R,173880420,R
449898,South University-Tampa,12935864,R,3707256,R,333079,R,0,R,0,R,0,R,284612,R,0,R,17260811,R
468015,South University-The Art Institute of Fort Worth,5581055,R,2341486,R,181740,R,0,R,0,R,0,R,272857,R,0,R,8377138,R
459268,South University-Virginia Beach,3585159,R,3538153,R,9441,R,0,R,0,R,0,R,321931,R,0,R,7454684,R
133465,South University-West Palm Beach,14451455,R,4358766,R,585945,R,0,R,0,R,0,R,360969,R,0,R,19757135,R
451608,Southeast Culinary & Hospitality College,561370,R,139372,R,0,R,24027,R,0,R,0,R,87421,R,0,R,812190,R
248314,Southeast School of Cosmetology,53256,R,183251,R,0,R,0,R,0,R,0,R,,A,1180,R,237687,R
449807,Southeast Texas Career Institute,809997,R,426951,R,0,Z,0,Z,0,Z,117336,R,,A,0,R,1354284,R
406060,Southeastern Beauty School-Columbus Midtown,1164056,R,531902,R,0,R,0,R,0,R,128046,R,,A,0,R,1824004,R
406051,Southeastern Beauty School-Columbus North Lumpkin,2970000,R,514982,R,0,Z,0,Z,0,Z,326700,R,,A,0,R,3811682,R
443261,Southeastern College-Charleston,3880190,R,0,R,0,R,0,R,260,R,0,R,,A,254871,R,4135321,R
451352,Southeastern College-Charlotte,5358281,R,0,R,0,R,0,R,0,R,0,R,,A,484102,R,5842383,R
444866,Southeastern College-Columbia,1868707,R,0,R,0,R,0,R,2584,R,0,Z,,A,150822,R,2022113,R
443270,Southeastern College-Jacksonville,3332466,R,0,R,0,R,0,R,13710,R,0,R,223789,R,18514,R,3588479,R
428170,Southeastern College-West Palm Beach,24668643,R,0,R,0,R,0,R,1731517,R,0,R,1388925,R,119081,R,27908166,R
461856,Southern California Health Institute,2773267,R,0,R,0,R,0,R,0,Z,20325,R,,A,0,R,2793592,R
399869,Southern California Institute of Technology,4387047,R,4154540,R,1441111,R,9152,R,0,R,0,R,0,R,0,R,9991850,R
459222,Southern California University SOMA,833433,R,0,R,0,R,0,R,0,R,0,R,260808,R,2535,R,1096776,R
226903,Southern Careers Institute-Austin,5831195,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,0,R,5831195,R
459967,Southern Careers Institute-Brownsville,3421451,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,0,R,3421451,R
405076,Southern Careers Institute-Corpus Christi,4305559,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,0,R,4305559,R
459976,Southern Careers Institute-Corpus Christi 2,1279389,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,0,R,1279389,R
459985,Southern Careers Institute-Harlingen,4356364,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,0,R,4356364,R
408385,Southern Careers Institute-Pharr,4853060,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,0,R,4853060,R
430245,Southern Careers Institute-San Antonio,10635528,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,0,R,10635528,R
207786,Southern School of Beauty Inc,194805,R,0,R,0,R,0,R,0,R,49467,R,,A,0,R,244272,R
366553,Southern Technical College,31552000,R,0,Z,0,Z,0,Z,7000,R,0,R,446000,R,23000,R,32028000,R
446552,Southern Technical College,13669761,R,7584426,R,0,R,0,R,0,R,0,R,0,R,0,R,21254187,R
233082,Southside College of Health Sciences,764531,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,764531,R
366605,Southwest Acupuncture College-Santa Fe,4263843,R,0,Z,0,Z,0,Z,0,Z,430982,R,0,Z,31009,R,4725834,R
442879,Southwest Institute of Healing Arts,8014703,R,0,R,0,R,0,R,0,R,1147311,R,655375,R,0,R,9817389,R
228291,Southwest Institute of Technology,510711,R,132996,R,0,Z,0,R,1796,R,0,R,0,R,63444,R,708947,R
228282,Southwest School of Business and Technical Careers-San Antonio,3617662,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,3617662,R
451556,Southwest University at El Paso,12015888,R,0,R,0,R,0,R,0,R,0,R,0,R,965340,R,12981228,R
104188,Southwest University of Visual Arts-Tucson,7865406,R,0,R,0,R,0,R,323058,R,0,R,0,R,0,R,8188464,R
232724,Sovah School of Health Professions,596396,R,241061,R,9664,R,0,R,0,R,0,R,,A,1829957,R,2677078,R
161527,Spa Tech Institute-Westbrook,5048716,R,30146,R,0,Z,0,Z,0,Z,518605,R,,A,0,R,5597467,R
413680,Spartan College of Aeronautics & Technology,6006991,R,2761087,R,63909,R,0,R,0,R,0,R,,A,633788,R,9465775,R
126605,Spartan College of Aeronautics and Technology,16266164,R,0,R,0,R,0,R,0,R,1532525,R,0,R,0,R,17798689,R
207254,Spartan College of Aeronautics and Technology,23237003,R,0,R,0,R,0,R,0,R,0,R,1306563,R,0,R,24543566,R
172325,Specs Howard School of Media Arts,8910112,R,1828141,R,0,R,0,R,0,R,0,R,,A,0,R,10738253,R
433563,Spencerian College-Lexington,4742453,R,1999788,R,0,R,0,R,3030,R,0,R,63037,R,0,R,6808308,R
157766,Spencerian College-Louisville,13946694,R,0,R,0,R,0,R,28133,R,0,Z,262663,R,0,R,14237490,R
233657,Springfield Beauty Academy,455957,R,0,Z,0,R,0,R,0,R,57000,R,,A,337336,R,850293,R
210100,Springfield College of Beauty,920047,R,0,R,0,R,0,R,10,R,152436,R,,A,0,R,1072493,R
179511,St Louis College of Health Careers-St Louis,7068459,R,3304130,R,0,Z,0,Z,22310,R,0,Z,0,Z,0,R,10394899,R
419271,St Louis Hair Academy,52470,R,83045,R,0,R,0,R,0,R,21262,R,,A,0,R,156777,R
189811,St Paul's School of Nursing-Queens,5997227,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5997227,R
195784,St Paul's School of Nursing-Staten Island,8150290,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8150290,R
407151,Stage One-The Hair School,1048475,R,0,R,0,R,0,R,3643,R,68038,R,,A,0,R,1120156,R
446561,Stanbridge University,8588064,R,1961708,R,0,R,0,R,0,R,0,R,0,R,1665,R,10551437,R
461041,Star Career Academy-Audubon,1971421,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,0,R,1971421,R
469647,Star Career Academy-Clifton,4137114,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,180000,R,4317114,R
440086,Star Career Academy-Egg Harbor,4525634,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,0,R,4525634,R
193760,Star Career Academy-New York,12025163,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,0,R,12025163,R
440907,Star Career Academy-Newark,6690618,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,0,R,6690618,R
383899,Star Career Academy-Philadelphia,12434528,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,0,R,12434528,R
367398,Star Career Academy–Brick,6081682,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,0,R,6081682,R
382902,Star College of Cosmetology 2,260702,R,513571,R,0,R,0,R,0,R,115420,R,,A,0,R,889693,R
428295,Star Truck Driving School-Bensenville,389103,R,0,Z,423494,R,0,Z,15,R,0,Z,,A,0,R,812612,R
412650,Star Truck Driving School-Hickory Hills,411254,R,0,Z,401343,R,0,Z,15,R,0,Z,,A,0,R,812612,R
462053,State Career College,62187,R,238900,R,0,R,0,R,0,R,0,R,,A,0,R,301087,R
239877,State College of Beauty Culture Inc,485071,R,286104,R,0,R,0,R,4540,R,334628,R,,A,51313,R,1161656,R
233666,Staunton School of Cosmetology,296519,R,261856,R,0,R,0,R,3911,R,105212,R,,A,445483,R,1112981,R
448600,Stautzenberger College-Brecksville,3545118,R,0,R,0,R,0,R,0,R,297797,R,0,R,24372,R,3867287,R
205887,Stautzenberger College-Maumee,10651259,R,0,R,0,R,0,R,0,R,839875,R,0,R,82401,R,11573535,R
456117,Stautzenberger Institute-Allen Park,1235485,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,1235485,R
444529,Stellar Career College,1232319,R,0,R,0,R,0,R,2260,R,0,R,,A,168845,R,1403424,R
430847,StenoTech Career Institute-Fairfield,291034,R,275785,R,15249,R,0,R,9787,R,0,R,,A,822462,R,1414317,R
137537,Stenotype Institute of Jacksonville Inc-Jacksonville,4300200,R,0,Z,0,Z,0,Z,12521,R,0,Z,69538,R,675073,R,5057332,R
146807,Steven Papageorge Hair Academy,216306,R,118295,R,0,R,0,R,0,R,44453,R,,A,0,R,379054,R
230621,Stevens-Henager College,13843268,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,13843268,R
230630,Stevens-Henager College,13827262,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,13827262,R
438151,Stevens-Henager College,19407879,R,0,R,0,R,0,R,0,R,0,R,0,R,43271151,R,62679030,R
446677,Stevens-Henager College,2711284,R,1552241,R,114604,R,0,R,0,R,0,R,0,R,0,R,4378129,R
460899,Stevens-Henager College,14668499,R,0,R,0,R,0,R,0,R,0,R,0,R,238131,R,14906630,R
474906,Stevens-Henager College,1701014,R,105560,R,0,R,0,R,0,R,0,R,0,R,180822,R,1987396,R
477950,Stevens-Henager College,661559,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,661559,R
178767,Stevens-The Institute of Business & Arts,2124798,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2124798,R
160597,Stevensons Academy of Hair Design,285317,R,321518,R,0,R,0,R,0,R,108108,R,,A,0,R,714943,R
219453,Stewart School,1151682,R,0,R,0,R,0,R,1926,R,1059686,R,,A,0,R,2213294,R
414559,Stillwater Beauty Academy,326448,R,0,R,0,R,0,R,212,R,88901,R,,A,0,R,415561,R
130509,Stone Academy-West Haven,6844814,R,0,Z,0,Z,0,Z,5417,R,0,Z,,A,3876355,R,10726586,R
434496,Strand College of Hair Design,559531,R,0,R,0,R,0,R,370,R,71186,R,,A,0,R,631087,R
438498,Stratford University,29650714,R,0,R,0,R,0,R,105715,R,0,R,0,R,996298,R,30752727,R
450377,Strayer University-Alabama,12975669,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,12975669,R
458885,Strayer University-Arkansas,3234521,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3234521,R
450298,Strayer University-Delaware,4963834,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4963834,R
131803,Strayer University-District of Columbia,24544287,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,24544287,R
449038,Strayer University-Florida,45266946,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,45266946,R
458919,Strayer University-Georgia,76911040,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,76911040,R
459994,Strayer University-Global Region,42793745,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,42793745,R
477020,Strayer University-Illinois,150724,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,150724,R
475884,Strayer University-Indiana,302026,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,302026,R
453127,Strayer University-Kentucky,11227386,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,11227386,R
458937,Strayer University-Louisiana,2389924,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2389924,R
430184,Strayer University-Maryland,55774957,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,55774957,R
458955,Strayer University-Mississippi,3243179,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3243179,R
453215,Strayer University-New Jersey,9767236,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9767236,R
453163,Strayer University-North Carolina,59171287,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,R,59171287,R
456667,Strayer University-Ohio,11638745,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,11638745,R
443784,Strayer University-Pennsylvania,36727847,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,36727847,R
458964,Strayer University-South Carolina,33849974,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,33849974,R
443766,Strayer University-Tennessee,30401184,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,R,30401184,R
458973,Strayer University-Texas,7800517,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7800517,R
456630,Strayer University-Utah,2199405,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2199405,R
233684,Strayer University-Virginia,137750568,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,137750568,R
456621,Strayer University-West Virginia,2985171,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2985171,R
475875,Strayer University-Wisconsin,454464,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,454464,R
455725,Studio Academy of Beauty,2002045,R,0,R,0,R,0,R,133,R,139355,R,,A,9807,R,2151340,R
430564,Studio Jewelers,444716,R,19656,R,0,Z,0,Z,3256,R,0,Z,,A,11,R,467639,R
236744,Stylemaster College of Hair Design,667737,R,0,Z,0,Z,0,Z,2012,R,201214,R,,A,0,R,870963,R
428073,Styles and Profiles Beauty College,157835,R,0,R,0,R,0,R,0,R,22590,R,,A,0,R,180425,R
446570,Styletrends Barber and Hairstyling Academy,205029,R,0,R,0,R,0,R,0,R,0,R,,A,23593,R,228622,R
195924,Suburban Technical School,1181515,R,347879,R,0,Z,0,Z,0,Z,0,Z,,A,5386,R,1534780,R
433466,Sullivan and Cogliano Training Center,3844185,R,3546616,R,764415,R,0,R,42002,R,0,R,,A,0,R,8197218,R
157270,Sullivan College of Technology and Design,9546608,R,0,R,0,R,0,R,6035,R,0,Z,147381,R,0,R,9700024,R
157793,Sullivan University,85308869,R,0,R,0,R,0,R,17207,R,0,R,5289341,R,0,R,90615417,R
400080,Summit College,15182327,R,0,Z,0,Z,0,Z,50359,R,0,Z,,A,0,R,15232686,R
455789,Summit Salon & Beauty School,171094,R,82467,R,0,R,0,R,0,R,102458,R,,A,0,R,356019,R
457420,Summit Salon Academy,1213941,R,314555,R,5704,R,0,R,0,R,346100,R,,A,0,R,1880300,R
457572,Summit Salon Academy,970012,R,0,Z,0,Z,0,Z,0,Z,419182,R,,A,0,R,1389194,R
459550,Summit Salon Academy,1687735,R,0,Z,0,Z,0,Z,0,R,694938,R,,A,0,R,2382673,R
177603,Summit Salon Academy Kansas City,718683,R,0,R,0,R,0,R,0,R,181284,R,,A,5419,R,905386,R
460905,Summit Salon Academy-Cincinnati,1484646,R,0,R,0,R,0,R,0,R,376611,R,,A,0,R,1861257,R
457439,Summit Salon Academy-Gainesville,14140,R,707492,R,2000,R,0,R,0,R,210649,R,,A,299168,R,1233449,R
462017,Summit Salon Academy-Kokomo,644675,R,0,R,0,R,0,R,0,R,270979,R,,A,0,R,915654,R
156967,Summit Salon Academy-Lexington,1484646,R,0,R,0,R,0,R,0,R,376611,R,,A,0,R,1861257,R
457916,Summit Salon Academy-Perrysburg,1232476,R,0,R,0,Z,0,Z,1456,R,496271,R,,A,78315,R,1808518,R
209719,Summit Salon Academy-Portland,242160,R,182110,R,0,R,0,R,30,R,78328,R,,A,0,R,502628,R
208512,Sumner College,3958013,R,0,R,0,R,0,R,0,R,0,R,0,R,130564,R,4088577,R
218867,Sumter Beauty College,92779,R,200648,R,0,R,0,R,6744,R,74590,R,,A,0,R,374761,R
451644,Sunnyside Beauty Academy,73000,R,41025,R,0,R,0,R,0,R,0,R,,A,68894,R,182919,R
362700,Sunstate Academy,3944377,R,0,R,0,R,0,R,0,R,338489,R,,A,0,R,4282866,R
372718,Sunstate Academy,1731364,R,925043,R,0,R,0,R,775,R,201100,R,,A,56673,R,2914955,R
441432,Superior Career Institute,2233923,R,1170865,R,0,R,0,R,0,R,0,R,,A,0,R,3404788,R
446093,Sutter County Career Training Center,2835150,R,1236504,R,74120,R,0,R,1344,R,0,R,0,R,0,R,4147118,R
196389,Swedish Institute a College of Health Sciences,4887951,R,0,Z,0,Z,0,Z,0,Z,772883,R,0,Z,2010086,R,7670920,R
233286,Sylvain Melloul International Hair Academy,527717,R,0,R,0,R,0,R,0,R,47070,R,,A,0,R,574787,R
454689,Taft University System,3337715,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3337715,R
461494,Taylor Andrews Academy of Hair Design-West Jordan,1360000,R,0,R,0,R,0,R,0,R,237816,R,,A,60473,R,1658289,R
461926,Taylor Andrews Academy-St George,360066,R,330993,R,23739,R,0,R,0,R,124042,R,,A,246317,R,1085157,R
149310,Taylor Business Institute,1138554,R,0,Z,0,Z,0,Z,8637,R,0,Z,0,Z,2241606,R,3388797,R
449524,Taylor College,577722,R,837015,R,0,R,0,R,0,R,0,R,0,R,811943,R,2226680,R
151564,Taylor Institute of Cosmetology II,42214,R,108699,R,0,R,0,R,0,R,51820,R,,A,4478,R,207211,R
261719,Taylortown School of Beauty Inc,33985,R,126704,R,450,R,7078,R,0,R,22331,R,,A,0,R,190548,R
249566,TDDS Technical Institute,3162032,R,0,R,0,R,0,R,13410,R,0,R,,A,0,R,3175442,R
196477,Technical Career Institutes,62781170,R,0,R,0,R,0,R,14799,R,0,R,0,R,0,R,62795969,R
418384,Technical Institute of Cosmetology Arts and Sciences,178779,R,179779,R,0,R,0,R,0,R,19009,R,,A,69870,R,447437,R
444893,Technical Learning Centers Inc,1728251,R,1173279,R,32534,R,0,R,0,Z,0,R,,A,0,R,2934064,R
457448,Tenaj Salon Institute,1886641,R,743533,R,0,R,0,R,5189,R,652988,R,,A,0,R,3288351,R
417789,Tennessee Academy of Cosmetology-Shelby Drive,769825,R,0,R,0,R,0,R,0,R,26850,R,,A,0,R,796675,R
416670,Tennessee Academy of Cosmetology-Stage Road,1084600,R,0,R,0,R,0,R,0,R,186450,R,,A,0,R,1271050,R
448150,Tennessee Career Institute,1194428,R,525284,R,0,R,0,R,0,R,0,R,,A,0,R,1719712,R
221829,Tennessee School of Beauty of Knoxville Inc,1972386,R,394100,R,0,R,0,R,0,R,399255,R,,A,0,R,2765741,R
440989,Texas Barber College,10180558,R,0,Z,0,Z,0,Z,0,Z,702233,R,,A,0,R,10882791,R
458061,Texas Beauty College,10000,R,262000,R,0,R,0,R,0,R,15000,R,,A,0,R,287000,R
377315,Texas College of Cosmetology-Abilene,728431,R,0,R,0,R,0,R,3014,R,478390,R,,A,0,R,1209835,R
430704,Texas Health and Science University,1380930,R,28568,R,0,R,0,R,1485,R,1045,R,0,R,202032,R,1614060,R
448196,Texas Health School,1184661,R,435,R,0,R,0,R,6260,R,9575,R,,A,0,R,1200931,R
443605,Texas School of Business-East,3076599,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,3076599,R
382054,Texas School of Business-Southwest,4229199,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,4229199,R
229151,Texas Vocational Schools Inc,1058240,R,0,R,21576,R,0,R,0,R,0,R,,A,0,R,1079816,R
368832,Thanh Le College School of Cosmetology,300000,R,0,R,0,R,0,R,0,R,27000,R,,A,0,R,327000,R
210711,The  Beauty Institute,891104,R,671550,R,0,R,0,R,0,R,46229,R,,A,49,R,1608932,R
438674,The Academy of Hair Design Six,796129,R,0,R,0,R,0,R,1084,R,99691,R,,A,0,R,896904,R
108348,The Academy of Radio and TV Broadcasting,850607,R,468665,R,0,Z,0,Z,0,Z,0,Z,,A,0,R,1319272,R
138813,The Art Institute of Atlanta,52792663,R,20395306,R,3429818,R,0,R,0,R,0,R,9952139,R,0,R,86569926,R
451820,The Art Institute of Austin,25604945,R,9500702,R,377264,R,0,R,0,R,0,R,3038334,R,0,R,38521245,R
450085,The Art Institute of Charleston,13414004,R,4530538,R,188797,R,0,R,0,R,0,R,1953443,R,0,R,20086782,R
197832,The Art Institute of Charlotte,20822175,R,6657161,R,73715,R,0,R,0,R,0,R,4166192,R,0,R,31719243,R
200624,The Art Institute of Cincinnati-AIC College of Design,537074,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,537074,R
126702,The Art Institute of Colorado,32356236,R,9246500,R,363323,R,0,R,0,R,0,R,3605723,R,0,R,45571782,R
132338,The Art Institute of Fort Lauderdale,35332913,R,9199270,R,1174041,R,0,R,0,R,0,R,4025481,R,0,R,49731705,R
222938,The Art Institute of Houston,43573433,R,13302820,R,256878,R,0,R,0,R,0,R,3215562,R,0,R,60348693,R
448345,The Art Institute of Indianapolis,18017650,R,4469413,R,20736,R,0,R,0,R,0,R,2183141,R,0,R,24690940,R
182111,The Art Institute of Las Vegas,18521274,R,5900883,R,255299,R,0,R,0,R,0,R,1741240,R,0,R,26418696,R
451796,The Art Institute of Michigan,15401946,R,3567616,R,149083,R,0,R,0,R,0,R,1679646,R,0,R,20798291,R
365055,The Art Institute of New York City,27670624,R,8096345,R,1829281,R,0,R,0,R,0,R,6382147,R,0,R,43978397,R
446668,The Art Institute of Ohio-Cincinnati,12855155,R,3707646,R,240970,R,0,R,0,R,0,R,2522422,R,0,R,19326193,R
210942,The Art Institute of Philadelphia,49691048,R,10185419,R,1866375,R,0,R,0,R,0,R,7847775,R,0,R,69590617,R
428444,The Art Institute of Phoenix,20506070,R,7809235,R,0,R,0,R,0,R,0,R,1911530,R,0,R,30226835,R
210960,The Art Institute of Pittsburgh,34940622,R,9393126,R,2314185,R,0,R,0,R,0,R,8462404,R,0,R,55110337,R
451662,The Art Institute of Pittsburgh-Online Division,135036364,R,42345071,R,102149,R,0,R,0,R,0,R,6779771,R,0,R,184263355,R
208239,The Art Institute of Portland,25047161,R,6230491,R,111752,R,0,R,0,R,0,R,1630862,R,0,R,33020266,R
452027,The Art Institute of Raleigh-Durham,15124264,R,4939593,R,0,R,0,R,0,R,0,R,3545568,R,0,R,23609425,R
450049,The Art Institute of Salt Lake City,11360747,R,3033408,R,0,R,0,R,0,R,0,R,717808,R,0,R,15111963,R
458982,The Art Institute of San Antonio,9654252,R,5530652,R,2673,R,0,R,0,R,0,R,742371,R,0,R,15929948,R
234492,The Art Institute of Seattle,27490117,R,9440831,R,870721,R,0,R,0,R,0,R,3875952,R,0,R,41677621,R
449010,The Art Institute of Tennessee-Nashville,17620391,R,6058781,R,635375,R,0,R,0,R,0,R,2998827,R,0,R,27313374,R
444927,The Art Institute of Tucson,6847651,R,3434789,R,5500,R,0,R,0,R,0,R,468850,R,0,R,10756790,R
458496,The Art Institute of Virginia Beach,5509935,R,5605140,R,101533,R,0,R,0,R,0,R,932983,R,0,R,12149591,R
440341,The Art Institute of Washington,32335331,R,10109352,R,2270,R,0,R,0,R,0,R,4235352,R,0,R,46682305,R
456010,The Art Institute of Washington-Dulles,4384079,R,885529,R,0,R,0,R,0,R,0,R,85645,R,0,R,5355253,R
470092,The Art Institute of Wisconsin,4480607,R,1253528,R,0,R,0,R,0,R,0,R,133990,R,0,R,5868125,R
173887,The Art Institutes International-Minnesota,27007148,R,5297968,R,1600221,R,0,R,0,R,0,R,3118193,R,0,R,37023530,R
452018,The Art Institutes International–Kansas City,9955996,R,2773178,R,0,R,0,R,0,R,0,R,936280,R,0,R,13665454,R
210906,The Art Institutes of York-PA,11215258,R,1861173,R,1065009,R,0,R,0,R,0,R,2613743,R,0,R,16755183,R
459480,The Artisan College of Cosmetology,368841,R,0,R,0,R,0,R,74,R,76729,R,,A,174380,R,620024,R
476708,The Barber School,89249,R,0,R,0,Z,0,Z,0,Z,101315,R,,A,351539,R,542103,R
216223,The Beauty Institute,632800,R,201100,R,0,R,0,R,0,R,42100,R,,A,800,R,876800,R
444404,The Beauty Institute,409327,R,0,R,0,R,0,R,0,R,5103,R,,A,0,R,414430,R
244491,The Beauty Institute Schwarzkopf Professional-Coeur D'Alene,2648506,R,0,Z,0,Z,0,Z,0,Z,360887,R,,A,0,R,3009393,R
210784,The Beauty Institute-Ambler,1634593,R,602029,R,0,R,0,R,0,R,0,R,,A,148726,R,2385348,R
460066,The Beauty Institute-Schwarzkopf Professional-Bellingham,1466893,R,0,Z,0,Z,0,Z,0,Z,204930,R,,A,0,R,1671823,R
384209,The Bryman School of Arizona,8875984,R,0,Z,0,Z,0,Z,0,Z,0,Z,191957,R,0,R,9067941,R
