UnitID,Institution Name,Tuition and fees (F0304_F3_RV),Imputation/Status Flag For Tuition and fees (F0304_F3_RV),Federal appropriations  grants and contracts (F0304_F3_RV),Imputation/Status Flag For Federal appropriations  grants and contracts (F0304_F3_RV),State and local appropriations  grants and contracts (F0304_F3_RV),Imputation/Status Flag For State and local appropriations  grants and contracts (F0304_F3_RV),Private grants and contracts (F0304_F3_RV),Imputation/Status Flag For Private grants and contracts (F0304_F3_RV),Investment income and investment gains (losses) included in net income (F0304_F3_RV),Imputation/Status Flag For Investment income and investment gains (losses) included in net income (F0304_F3_RV),Sales and services of educational activities (F0304_F3_RV),Imputation/Status Flag For Sales and services of educational activities (F0304_F3_RV),Sales and services of auxiliary enterprises (F0304_F3_RV),Imputation/Status Flag For Sales and services of auxiliary enterprises (F0304_F3_RV),Other revenue (F0304_F3_RV),Imputation/Status Flag For Other revenue (F0304_F3_RV),Total revenues and investment return (F0304_F3_RV),Imputation/Status Flag For Total revenues and investment return (F0304_F3_RV)
405173,International Junior College,599097,R,0,R,0,R,0,R,0,R,12634,R,0,R,0,R,611731,R
246600,International Junior College Ponce College of Tech,612230,R,0,R,0,R,0,R,0,R,0,R,0,R,13012,R,625242,R
229638,International Renowned Beauty Academy,189667,R,230824,R,0,R,0,R,0,R,0,R,0,R,0,R,420491,R
127316,International Salon and Spa Academy,1425965,R,0,R,0,R,0,R,54,R,120479,R,0,Z,0,R,1546498,R
116350,International School of Cosmetology,278657,R,0,R,0,R,0,R,0,R,73561,R,24,R,0,R,352242,R
365091,International School of Skin Nailcare & Massage Therapy,2438884,R,0,R,0,R,0,R,58112,R,0,R,0,R,36025,R,2533021,R
242750,International Technical College,911261,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,911261,R
153597,Iowa School of Beauty-Des Moines,918878,R,0,R,0,R,0,R,1597,R,312216,R,0,R,409369,R,1642060,R
153171,Iowa School of Beauty-Marshalltown,207870,R,0,R,0,R,0,R,0,R,99787,R,0,Z,126305,R,433962,R
154165,Iowa School of Beauty-Ottumwa,225767,R,0,R,0,R,0,R,0,R,121629,R,0,Z,155071,R,502467,R
154457,Iowa School of Beauty-Sioux City,442013,R,0,R,0,R,0,R,0,R,204979,R,0,R,198056,R,845048,R
443137,Irene's Myomassology Institute,1607067,R,128664,R,0,R,0,R,20245,R,223464,R,625894,R,0,R,2605334,R
191959,Island Drafting and Technical Institute,2521479,R,0,R,0,Z,0,Z,7057,R,90551,R,0,Z,0,R,2619087,R
159197,ITI Technical College,4275975,R,0,Z,0,Z,0,Z,15373,R,0,Z,0,Z,0,R,4291348,R
151485,ITT Educational Services Inc-System Office,2956963,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2956963,R
434566,ITT Technical Institute-Albany,6112686,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6112686,R
369084,ITT Technical Institute-Albuquerque,8115104,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8115104,R
225849,ITT Technical Institute-Arlington,10005381,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10005381,R
260974,ITT Technical Institute-Arlington Heights,8371596,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8371596,R
434548,ITT Technical Institute-Arnold,8389346,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8389346,R
366678,ITT Technical Institute-Austin,12284844,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,12284844,R
414568,ITT Technical Institute-Bessemer,7391349,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7391349,R
142337,ITT Technical Institute-Boise,6505839,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6505839,R
442338,ITT Technical Institute-Canton,8969974,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8969974,R
441964,ITT Technical Institute-Chantilly,3520222,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3520222,R
413884,ITT Technical Institute-Cordova,10240903,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10240903,R
203313,ITT Technical Institute-Dayton,7778213,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7778213,R
443526,ITT Technical Institute-Duluth,3288576,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3288576,R
176637,ITT Technical Institute-Earth City,9546746,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9546746,R
445081,ITT Technical Institute-Eden Prairie,1215352,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1215352,R
414531,ITT Technical Institute-Everett,4600627,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4600627,R
409069,ITT Technical Institute-Fort Lauderdale,8513892,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8513892,R
151500,ITT Technical Institute-Fort Wayne,7438024,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7438024,R
420404,ITT Technical Institute-Getzville,10377710,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10377710,R
440165,ITT Technical Institute-Green Bay,7472239,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7472239,R
238892,ITT Technical Institute-Greenfield,9039432,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9039432,R
413866,ITT Technical Institute-Greenville,5717972,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5717972,R
430351,ITT Technical Institute-Harrisburg,5931690,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5931690,R
429599,ITT Technical Institute-Henderson,8385053,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8385053,R
430263,ITT Technical Institute-Hialeah,7726504,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7726504,R
443535,ITT Technical Institute-Hilliard,3407265,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3407265,R
366696,ITT Technical Institute-Houston North,8299792,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8299792,R
225858,ITT Technical Institute-Houston West,8543421,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8543421,R
151519,ITT Technical Institute-Indianapolis,17944578,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,17944578,R
407063,ITT Technical Institute-Jacksonville,9199253,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9199253,R
366650,ITT Technical Institute-Knoxville,9918099,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9918099,R
372578,ITT Technical Institute-Lake Mary,6377261,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6377261,R
437219,ITT Technical Institute-Lathrop,8066223,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8066223,R
440642,ITT Technical Institute-Levittown,3951804,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3951804,R
413839,ITT Technical Institute-Little Rock,6238975,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6238975,R
434575,ITT Technical Institute-Liverpool,5855493,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5855493,R
413857,ITT Technical Institute-Louisville,9123294,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9123294,R
230384,ITT Technical Institute-Murray,8898057,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8898057,R
151494,ITT Technical Institute-Nashville,11271432,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,11271432,R
116466,ITT Technical Institute-National City,16076218,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,16076218,R
251251,ITT Technical Institute-Newburgh,5571515,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5571515,R
368601,ITT Technical Institute-Norfolk,8030860,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8030860,R
366580,ITT Technical Institute-Norwood,4038942,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4038942,R
430379,ITT Technical Institute-Norwood,9829688,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9829688,R
434557,ITT Technical Institute-Oak Brook,5390476,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5390476,R
407319,ITT Technical Institute-Omaha,6133394,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6133394,R
116484,ITT Technical Institute-Orange,10726256,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10726256,R
414586,ITT Technical Institute-Orland Park,6922160,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6922160,R
413848,ITT Technical Institute-Oxnard,8254507,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8254507,R
414841,ITT Technical Institute-Pittsburgh,6915475,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6915475,R
442347,ITT Technical Institute-Plymouth Meeting,3190240,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3190240,R
208965,ITT Technical Institute-Portland,8660965,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8660965,R
108250,ITT Technical Institute-Rancho Cordova,8521245,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8521245,R
434052,ITT Technical Institute-Richardson,11597513,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,11597513,R
437051,ITT Technical Institute-Richmond,4924173,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4924173,R
437042,ITT Technical Institute-Saint Rose,7921700,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7921700,R
377069,ITT Technical Institute-San Antonio,12947705,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,12947705,R
381909,ITT Technical Institute-San Bernardino,15524172,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,15524172,R
116475,ITT Technical Institute-San Dimas,12497667,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,12497667,R
235510,ITT Technical Institute-Seattle,7187190,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7187190,R
235529,ITT Technical Institute-Spokane Valley,7120086,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7120086,R
441955,ITT Technical Institute-Springfield,7488221,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7488221,R
430388,ITT Technical Institute-Strongsville,10733433,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10733433,R
244011,ITT Technical Institute-Sylmar,12597424,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,12597424,R
134909,ITT Technical Institute-Tampa,9170266,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9170266,R
430360,ITT Technical Institute-Tarentum,8135393,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8135393,R
105172,ITT Technical Institute-Tempe,8354583,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8354583,R
378406,ITT Technical Institute-Torrance,10446580,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10446580,R
261472,ITT Technical Institute-Troy,10730833,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10730833,R
105163,ITT Technical Institute-Tucson,6491582,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6491582,R
427663,ITT Technical Institute-Webster,6822148,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6822148,R
244154,ITT Technical Institute-Westminster,7777895,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7777895,R
439136,ITT Technical Institute-Wilmington,4826071,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4826071,R
170417,ITT Technical Institute-Wyoming,9651542,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9651542,R
206631,ITT Technical Institute-Youngstown,8016201,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8016201,R
438984,IVAEM College,402355,R,0,R,0,R,0,R,0,R,0,R,0,R,8722,R,411077,R
364593,Iverson Business School,2862093,R,894404,R,893192,R,0,Z,95698,R,0,Z,0,Z,0,R,4745387,R
150765,J Michael Harrold Beauty Academy,333728,R,0,R,0,R,0,R,4117,R,65774,R,9580,R,0,R,413199,R
441405,Jacksonville Beauty Institute,447473,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,447473,R
439695,James Albert School of Cosmetology-Costa Mesa,854000,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,R,854000,R
192004,Jamestown Business College,787354,R,1234196,R,851809,R,0,R,11393,R,0,R,232922,R,0,R,3117674,R
443146,Jay's Technical Institute,26447,R,482236,R,71708,R,0,R,112,R,0,R,0,R,0,R,580503,R
414540,Jean Madeline Aveda Institute,2239238,R,0,R,0,R,0,R,86,R,354350,R,0,R,25644,R,2619318,R
207704,Jenks Beauty College,189031,R,424812,R,0,R,0,R,3177,R,221932,R,0,Z,0,R,838952,R
156949,Jenny Lea Academy of Cosmetology,88359,R,0,R,0,R,0,R,38,R,38413,R,0,R,104333,R,231143,R
419341,Jna Institute of Culinary Arts,470996,R,0,R,0,R,0,R,227,R,109714,R,0,R,91878,R,672815,R
185174,Joe Kubert School of Cartoon and Graphic Art,1282241,R,101850,R,0,R,0,R,9874,R,52193,R,167736,R,80331,R,1694225,R
188696,Joffrey Ballet School,915518,R,0,R,0,R,0,R,0,R,0,R,0,R,108956,R,1024474,R
146214,John Amico School of Hair Design,229490,R,0,R,0,R,0,R,500,R,70109,R,0,R,0,R,300099,R
159319,John Jay Beauty College,302000,R,0,R,0,R,0,R,0,Z,130000,R,0,R,228000,R,660000,R
159328,John Jay Beauty College,201300,R,0,R,0,Z,0,Z,0,Z,92000,R,0,Z,146800,R,440100,R
382106,John Jay Beauty College,9000,R,0,R,0,R,0,R,0,R,43100,R,0,R,49900,R,102000,R
428125,John Wesley International Barber and Beauty College,426685,R,0,R,0,R,0,R,0,R,52000,R,0,Z,43663,R,522348,R
210474,Jolie Hair and Beauty Academy-Hazleton,40937,R,40937,R,0,Z,0,Z,0,Z,0,Z,0,Z,140382,R,222256,R
431099,Jolie Hair and Beauty Academy-Ludlow,82725,R,77875,R,4850,R,0,R,10427,R,0,R,0,R,92621,R,268498,R
213215,Jolie Hair and Beauty Academy-Wilkes-Barre,156300,R,122957,R,0,Z,0,Z,0,Z,0,Z,0,Z,39346,R,318603,R
245290,Jones Hair Design College,366627,R,0,R,0,R,0,R,0,Z,80311,R,0,Z,0,R,446938,R
444723,Jones International University,2627009,R,0,R,0,R,0,R,68871,R,0,Z,319458,R,-68871,R,2946467,R
373605,Jonesville Beauty School,121480,R,0,R,0,R,0,R,0,R,28861,R,0,R,20122,R,170463,R
200165,Josef's School of Hair Design Inc-Fargo Downtown,1034443,R,0,R,0,R,0,R,6068,R,602122,R,0,R,13538,R,1656171,R
181190,Joseph's College Cosmetology,2693787,R,0,R,0,R,0,R,0,R,636217,R,0,R,197931,R,3527935,R
200387,JZ Trend Academy Paul Mitchell Partner School,365304,R,0,R,0,R,0,R,0,R,0,R,188378,R,0,R,553682,R
428091,Kaplan Career Institute,1532547,R,0,R,0,R,0,R,0,R,92492,R,0,R,0,R,1625039,R
167543,Kaplan Career Institute-Charlestown,762320,R,922428,R,176339,R,55150,R,0,R,0,R,188,R,0,R,1916425,R
206093,Kaplan Career Institute-Cleveland,31874,R,596391,R,351010,R,0,R,0,R,0,R,0,R,0,R,979275,R
202189,Kaplan College-Columbus,811203,R,3424678,R,589358,R,19938,R,0,R,0,R,182053,R,-11338,R,5015892,R
381796,Kaplan College-Denver,932524,R,2383147,R,17041,R,19302,R,0,R,9155,R,0,R,7330,R,3368499,R
152220,Kaplan College-Indianapolis,4077268,R,0,R,0,R,0,R,41682,R,0,R,0,R,0,R,4118950,R
445346,Kaplan College-Lubbock,291845,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,291845,R
152424,Kaplan College-Merrillville,3113289,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3113289,R
445337,Kaplan College-Midland,34856,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,34856,R
105118,Kaplan College-Phoenix,1256353,R,4241856,R,256476,R,18282,R,0,R,323,R,0,R,5915,R,5779205,R
384193,Kaplan College-Stockton,973878,R,4208778,R,54257,R,35843,R,0,R,422,R,0,Z,4220,R,5277398,R
185235,Katharine Gibbs School,13378358,R,0,R,0,R,0,R,0,R,0,R,119051,R,0,R,13497409,R
192147,Katharine Gibbs School,61225305,R,0,R,0,R,0,R,10629,R,0,R,0,R,2432051,R,63667985,R
440961,Katharine Gibbs School,10291297,R,2191220,R,1072088,R,34367,R,0,R,0,R,0,R,0,R,13588972,R
166294,Kay Harvey Academy of Hair Design,313383,R,0,R,0,R,0,R,0,R,62687,R,0,R,0,R,376070,R
225991,KD Conservatory College of Film and Dramatic Arts,1875413,R,0,R,0,R,0,R,1602,R,0,R,0,R,0,R,1877015,R
182892,Keene Beauty Academy,72302,R,0,R,0,R,0,R,0,R,60383,R,0,R,313075,R,445760,R
135081,Keiser University-Ft Lauderdale,60338793,R,0,R,0,R,0,R,0,R,0,R,6892796,R,0,R,67231589,R
218195,Kenneth Shuler School of Cosmetology and Nails-Columbia,338505,R,696935,R,0,R,0,R,1146,R,315937,R,0,R,1120390,R,2472913,R
432117,Kenneth Shuler School of Cosmetology-Rock Hill,84063,R,0,R,0,R,0,R,0,R,0,R,0,R,110307,R,194370,R
134422,Key College,1210408,R,0,R,0,R,0,R,0,R,0,R,0,R,370000,R,1580408,R
440235,Keyskills Learning,817203,R,8430,R,1079130,R,0,R,9580,R,0,R,0,R,10,R,1914353,R
210483,Keystone Technical Institute,755000,R,824000,R,389000,R,0,Z,1000,R,258000,R,0,Z,0,R,2227000,R
382504,King's College,4922402,R,0,R,0,Z,0,Z,0,Z,0,Z,1187853,R,26165,R,6136420,R
441751,Kussad Institute of Court Reporting,165302,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,165302,R
434380,L T International Beauty School,151063,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,54463,R,205526,R
162982,L'Academie de Cuisine,1073846,R,0,R,0,R,0,R,-2117,R,0,R,0,R,1457170,R,2528899,R
429012,L3Harris Flight Academy,11617598,R,0,R,0,R,0,R,386293,R,12321780,R,1003342,R,-220529,R,25108484,R
166319,La Baron Hairdressing Academy-Brockton,300333,R,0,R,0,Z,0,Z,4847,R,48147,R,0,Z,0,R,353327,R
166328,La Baron Hairdressing Academy-New Bedford,357825,R,0,R,0,Z,0,Z,0,R,47749,R,0,Z,-17990,R,387584,R
155441,La Baron Hairdressing Academy-Overland Park,222813,R,0,R,0,Z,0,Z,0,Z,73085,R,0,Z,0,R,295898,R
383163,La Belle Beauty Academy,977258,R,267993,R,47222,R,130322,R,0,R,113582,R,0,Z,147453,R,1683830,R
135142,La Belle Beauty School,1327655,R,506522,R,18961,R,91176,R,0,Z,118670,R,0,Z,79597,R,2142581,R
116040,LA College International,623568,R,0,R,0,R,0,R,6952,R,0,R,0,R,1733321,R,2363841,R
153773,La James College of Hairstyling and Cosmetology,1279232,R,0,R,0,R,0,R,0,R,235242,R,0,R,0,R,1514474,R
153746,La James International College-Cedar Falls,884788,R,0,R,0,R,0,R,0,R,388518,R,0,R,279525,R,1552831,R
154332,La James International College-Davenport,617735,R,0,R,0,R,0,R,0,R,291038,R,0,R,175028,R,1083801,R
143695,La James International College-East Moline,461951,R,0,R,0,R,0,R,0,R,126116,R,0,R,130483,R,718550,R
153782,La James International College-Ft Dodge,339650,R,0,R,0,R,0,R,0,R,167283,R,0,R,102623,R,609556,R
154341,La James International College-Iowa City,1201946,R,0,R,0,R,0,R,0,R,499874,R,0,R,392974,R,2094794,R
153764,La James International College-Johnston,1385348,R,0,R,0,R,0,R,0,R,683122,R,0,R,518065,R,2586535,R
180771,La'James International College,773740,R,9523,R,31814,R,0,R,6582,R,186800,R,0,R,90256,R,1098715,R
439729,Lacy Cosmetology School-Aiken,199918,R,0,R,0,R,0,R,0,R,74744,R,166012,R,536,R,441210,R
117186,Lake Forest Beauty College,373430,R,0,R,0,R,0,R,0,R,70476,R,0,R,49387,R,493293,R
417433,Lamonts International School of Cosmetology,62931,P,80557,P,0,P,1040,P,5199,P,62141,P,0,P,0,P,211868,P
104984,Lamson College,2775977,R,0,R,0,R,0,R,72,R,0,R,0,R,38445,R,2814494,R
117238,Lancaster Beauty School,1055630,R,47313,R,137115,R,2100,R,3605,R,169522,R,0,R,0,R,1415285,R
213455,Lancaster School of Cosmetology & Therapeutic Bodywork,661001,R,0,R,0,R,0,R,0,R,29452,R,0,R,0,R,690453,R
213473,Lansdale School of Business,1894634,R,0,R,0,R,0,R,55589,R,0,R,0,R,17765,R,1967988,R
213491,Lansdale School of Cosmetology Inc,419506,R,0,R,0,R,0,R,696,R,0,R,0,R,0,R,420202,R
226125,Laredo Beauty College Inc,261521,R,0,R,0,R,0,R,1646,R,187016,R,0,Z,480354,R,930537,R
182148,Las Vegas College,10819837,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10819837,R
445425,Las Vegas College,340328,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,340328,R
160472,LaSalle Tech,382402,R,0,R,0,R,26,R,2617,R,94288,R,0,R,1490,R,480823,R
250027,Laurel Business Institute,2600573,R,0,R,0,R,0,R,0,R,115655,R,0,R,0,R,2716228,R
215992,Laurel Technical Institute,913810,R,0,R,230131,R,0,R,0,R,0,R,0,R,352774,R,1496715,R
411055,Laurus Technical Institute,1950388,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1950388,R
379463,Lawton Career Institute-Oak Park Campus,49188,R,866933,R,0,Z,40000,R,271309,R,0,Z,0,Z,255174,R,1482604,R
443623,Le Cordon Bleu College of Culinary Arts-Atlanta,577779,R,79076,R,0,Z,0,Z,0,Z,0,Z,56219,R,0,R,713074,R
364973,Le Cordon Bleu College of Culinary Arts-Austin,13649508,R,963677,R,128308,R,0,Z,0,Z,450065,R,1341375,R,110277,R,16643210,R
144467,Le Cordon Bleu College of Culinary Arts-Chicago,20751000,R,0,R,0,R,0,R,0,R,0,R,1846000,R,0,R,22597000,R
445115,Le Cordon Bleu College of Culinary Arts-Las Vegas,2448097,R,0,R,0,R,0,R,0,R,0,R,342035,R,0,R,2790132,R
442231,Le Cordon Bleu College of Culinary Arts-Orlando,15179930,R,1016372,R,0,R,0,R,0,R,1139515,R,0,R,1985687,R,19321504,R
423980,Le Cordon Bleu College of Culinary Arts-Pasadena,37881154,R,0,R,0,R,0,R,0,R,931196,R,2576765,R,0,R,41389115,R
375841,Le Cordon Bleu College of Culinary Arts-Portland,20803283,R,0,R,0,R,0,R,33670,R,2073878,R,0,R,0,R,22910831,R
111009,Le Cordon Bleu College of Culinary Arts-San Francisco,43833448,R,0,R,0,R,0,R,40644,R,0,R,7411811,R,0,R,51285903,R
262332,Le Cordon Bleu College of Culinary Arts-Scottsdale,23176155,R,0,R,0,R,0,R,0,R,0,R,3189475,R,1846341,R,28211971,R
367413,Le Cordon Bleu Institute of Culinary Arts-Pittsburgh,25936129,R,0,R,0,R,0,R,0,R,0,R,7356383,R,4208159,R,37500671,R
107211,Lees School of Cosmetology,164886,R,0,R,0,Z,0,Z,1651,R,97794,R,0,Z,30569,R,294900,R
444228,LeGrand Institute of Cosmetology Inc,68844,R,0,R,0,R,0,R,0,R,36351,R,0,R,24784,R,129979,R
214227,Lehigh Valley College,17265537,R,0,R,0,R,0,R,0,R,0,R,4223349,R,0,R,21488886,R
441618,Leon Studio One School of Beauty Knowledge,891040,R,0,R,0,R,0,R,0,R,86069,R,0,R,0,R,977109,R
198844,Leons Beauty School Inc,280653,R,214218,R,0,Z,0,Z,95938,R,422321,R,0,Z,307987,R,1321117,R
444732,Leston College,340865,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,340865,R
213552,Levittown Beauty Academy,553207,R,0,R,0,R,0,R,72,R,0,R,0,R,0,R,553279,R
427335,Lia Schorr Institute of Cosmetic Skin Care Training,365465,R,47417,R,0,R,0,R,0,R,149880,R,0,R,386,R,563148,R
444741,Liberty Training Institute,1204721,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1204721,R
376330,Liceo de Arte-Dise-O y Comercio,2573986,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2573986,R
376950,Lighthouse Career Institute,1187570,R,0,R,0,R,0,R,1581,R,0,R,0,R,1074,R,1190225,R
192271,LIM College,7696741,R,0,R,0,Z,0,Z,33187,R,0,Z,0,Z,0,R,7729928,R
128683,Lincoln College of New England-Southington,6865432,R,0,R,45787,R,0,R,3503,R,53341,R,78215,R,0,R,7046278,R
442028,Lincoln College of Technology,4468401,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4468401,R
442480,Lincoln College of Technology,3351594,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3351594,R
163028,Lincoln College of Technology-Columbia,14545923,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14545923,R
205726,Lincoln College of Technology-Dayton,5843000,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5843000,R
126951,Lincoln College of Technology-Denver,12441305,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,12441305,R
226277,Lincoln College of Technology-Grand Prairie,13356264,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,13356264,R
151661,Lincoln College of Technology-Indianapolis,17774823,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,17774823,R
434159,Lincoln College of Technology-Marietta,2482631,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2482631,R
146700,Lincoln College of Technology-Melrose Park,16104946,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,16104946,R
221148,Lincoln College of Technology-Nashville,21908000,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,21908000,R
136066,Lincoln College of Technology-West Palm Beach,16917661,R,0,R,0,R,0,R,36306,R,0,R,1410312,R,48277,R,18412556,R
374680,Lincoln Technical Institute,2516426,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2516426,R
442055,Lincoln Technical Institute,3265741,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3265741,R
213570,Lincoln Technical Institute-Allentown,6497815,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6497815,R
425889,Lincoln Technical Institute-Brockton,2505556,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2505556,R
442046,Lincoln Technical Institute-Center City Philadelphia,5057740,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5057740,R
129181,Lincoln Technical Institute-East Windsor,7450003,R,793010,R,26689,R,0,R,0,R,1511411,R,0,R,0,R,9781113,R
439437,Lincoln Technical Institute-Fern Park,1646258,R,709074,R,0,R,0,R,10256,R,0,R,0,R,0,R,2365588,R
410788,Lincoln Technical Institute-Hartford,4640249,R,917875,R,19636,R,3000,R,0,Z,393930,R,116225,R,385448,R,6476363,R
184056,Lincoln Technical Institute-Iselin,7231828,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7231828,R
433101,Lincoln Technical Institute-Lincoln,3173971,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3173971,R
440952,Lincoln Technical Institute-Lowell,3117297,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3117297,R
420343,Lincoln Technical Institute-Mahwah,12936812,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,12936812,R
374574,Lincoln Technical Institute-Moorestown,5493484,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5493484,R
129923,Lincoln Technical Institute-New Britain,11050113,R,0,R,0,R,0,R,0,R,0,R,0,R,700100,R,11750213,R
442037,Lincoln Technical Institute-Northeast Philadelphia,3480171,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3480171,R
442073,Lincoln Technical Institute-Paramus,1486871,R,4261979,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5748850,R
