UnitID,Institution Name,Tuition and fees (F0203_F3),Imputation/Status Flag For Tuition and fees (F0203_F3),Federal appropriations  grants and contracts (F0203_F3),Imputation/Status Flag For Federal appropriations  grants and contracts (F0203_F3),State and local appropriations  grants and contracts (F0203_F3),Imputation/Status Flag For State and local appropriations  grants and contracts (F0203_F3),Private grants and contracts (F0203_F3),Imputation/Status Flag For Private grants and contracts (F0203_F3),Investment income and investment gains (losses) included in net income (F0203_F3),Imputation/Status Flag For Investment income and investment gains (losses) included in net income (F0203_F3),Sales and services of educational activities (F0203_F3),Imputation/Status Flag For Sales and services of educational activities (F0203_F3),Sales and services of auxiliary enterprises (F0203_F3),Imputation/Status Flag For Sales and services of auxiliary enterprises (F0203_F3),Other revenue (F0203_F3),Imputation/Status Flag For Other revenue (F0203_F3),Total revenues and investment return (F0203_F3),Imputation/Status Flag For Total revenues and investment return (F0203_F3)
383251,Regency Beauty Institute-Winston-Salem,824112,R,0,Z,0,Z,0,Z,0,R,70922,R,0,R,2000,R,897034,R
440271,Remington College-Baton Rouge Campus,3216100,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3216100,R
375416,Remington College-Cleveland Campus,9011319,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9011319,R
381741,Remington College-Colorado Springs Campus,4780205,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4780205,R
223463,Remington College-Dallas Campus,10546488,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10546488,R
365310,Remington College-Denver Campus,4345497,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4345497,R
377111,Remington College-Fort Worth Campus,9908211,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9908211,R
380094,Remington College-Houston Campus,4325461,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4325461,R
441061,Remington College-Jacksonville Campus,5940058,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5940058,R
160524,Remington College-Lafayette Campus,5888322,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5888322,R
436474,Remington College-Largo Campus,5431460,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5431460,R
438869,Remington College-Little Rock Campus,5134281,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5134281,R
412599,Remington College-Memphis Campus,8293644,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8293644,R
366535,Remington College-Mobile Campus,7070352,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7070352,R
160250,Remington College-New Orleans Campus,8838943,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8838943,R
437510,Remington College-San Diego Campus,3967778,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3967778,R
135939,Remington College-Tampa Campus,12509647,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,12509647,R
129880,Renasci Academy of Hair Inc,71600,R,65505,R,0,R,0,R,2940,R,0,R,0,R,466145,R,606190,R
178989,Research College of Nursing,2075029,R,0,Z,0,Z,126234,R,0,Z,0,Z,265163,R,1180372,R,3646798,R
178998,Research Medical Center School of Nuclear Medical Technology,21665,R,0,R,0,R,0,R,0,R,0,R,0,R,81607,R,103272,R
179025,Research Medical Center School of Radiologic Technology,31725,R,12925,R,0,R,0,R,0,R,0,R,0,R,151955,R,196605,R
442532,RETS INSTITUTE OF TECHNOLOGY,366760,R,0,R,0,R,0,R,0,R,16757,R,0,R,1200,R,384717,R
242413,Richport Technical College,356335,R,0,R,0,R,0,R,0,Z,0,R,0,R,0,R,356335,R
194879,Ridley-Lowell Business & Technical Institute-Binghamton,1282083,R,0,R,0,R,0,R,17091,R,0,R,0,R,0,R,1299174,R
129969,Ridley-Lowell Business & Technical Institute-New London,928965,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,928965,R
438267,Ridley-Lowell Business & Technical Institute-Poughkeepsie,694697,R,0,R,0,R,0,R,0,R,0,R,0,R,93573,R,788270,R
205197,Riggs Lemar Beauty College,475642,R,0,R,0,R,0,R,232,R,55736,R,0,R,0,R,531610,R
419235,Rivertown School of Beauty Barber Skin Care and Nails,291440,R,0,Z,0,R,0,R,72116,R,0,R,0,R,200799,R,564355,R
185466,Rizzieri Aveda School for Beauty and Wellness,943581,R,85453,R,0,R,0,R,0,R,0,R,-20866,R,644999,R,1653167,R
165750,Rob Roy Academy-Fall River,504395,R,163970,R,3350,R,0,R,280,R,122308,R,0,R,0,R,794303,R
167039,Rob Roy Academy-New Bedford,201090,R,88439,R,2150,R,7250,R,345,R,57972,R,0,R,0,R,357246,R
168032,Rob Roy Academy-Taunton,186136,R,74962,R,2250,R,100,R,13,R,61299,R,0,R,0,R,324760,R
373696,Rob Roy Academy-Worcester,903104,R,272461,R,3250,R,900,R,9973,R,222335,R,0,R,0,R,1412023,R
186274,Robert Fiance Beauty Schools,727957,R,427338,R,0,R,0,R,5958,R,0,R,0,R,0,R,1161253,R
383279,Robert Fiance Beauty Schools-North Plainfield,397859,R,210892,R,0,Z,0,Z,139,R,0,Z,0,Z,0,R,608890,R
185767,Robert Fiance Beauty Schools-West New York,424429,P,543474,P,23088,P,0,P,0,P,38711,P,0,P,0,P,1029702,P
163754,Robert Paul Academy of Cosmetology Arts & Sciences,445526,R,0,Z,0,Z,0,Z,0,Z,141792,R,0,Z,0,R,587318,R
105677,Roberto-Venn School of Luthiery,517783,R,0,R,0,R,0,R,682,R,140873,R,13293,R,0,R,672631,R
127945,Rocky Mountain College of Art and Design,5635921,R,0,R,0,R,0,R,499087,R,0,R,419466,R,51645,R,6606119,R
152309,Rogers Academy of Hair Design,223124,R,0,R,0,R,0,R,96422,R,57979,R,0,Z,43630,R,421155,R
243416,Rogies School of Beauty Culture,2025128,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,149074,R,2174202,R
186335,Roman Academy of Beauty Culture,528246,R,181351,R,0,R,0,R,53,R,0,R,0,R,0,R,709650,R
160348,Ronnie & Dormans School of Hair Design,149417,R,0,R,0,R,0,R,0,R,18194,R,0,R,0,R,167611,R
442851,Ronny J's Barber Styling,397131,R,0,R,0,R,0,R,0,Z,0,R,0,R,0,R,397131,R
209986,Roseburg Beauty College,178058,R,0,R,0,R,0,R,-1433,R,154542,R,0,R,0,R,331167,R
369446,Rosel School of Cosmetology,43583,R,524410,R,0,R,0,R,0,R,19455,R,0,R,0,R,587448,R
121992,Rosemead Beauty School,1040294,R,0,R,0,R,0,R,4051,R,0,R,0,R,57181,R,1101526,R
373085,Ross College-Davenport,1157208,R,0,R,0,R,82898,R,0,R,77261,R,0,R,122,R,1317489,R
421513,Ross College-Hopkinsville,1153705,R,0,R,0,R,0,R,0,R,57431,R,0,Z,2105,R,1213241,R
203234,Ross Medical Education Center-Cincinnati,784661,R,0,R,0,R,0,R,2558,R,0,Z,0,Z,0,R,787219,R
172015,Ross Medical Education Center-Flint,1800565,R,2424806,R,0,R,0,R,0,R,0,R,0,R,0,R,4225371,R
213932,Roxborough Memorial Hospital School of Nursing,938955,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,938955,R
382267,Royale College of Beauty and Barbering,189154,R,0,R,0,R,0,R,93579,R,0,R,0,R,369488,R,652221,R
152327,Rudae's School of Beauty Culture-Kokomo,1033974,R,0,R,0,R,0,R,688,R,276091,R,0,R,0,R,1310753,R
441876,Rudy & Kelly Academy  A Paul Mitchell Partner School,54906,R,0,R,0,R,0,R,0,R,116893,R,0,R,338932,R,510731,R
410520,Sage College,1788297,R,0,R,0,R,0,R,0,R,94988,R,0,R,0,R,1883285,R
179195,Salem College of Hairstyling,142219,R,0,R,0,R,0,R,0,R,20927,R,0,R,0,R,163146,R
414054,Salon Academy,91525,R,0,R,0,R,0,R,6,R,11081,R,0,R,0,R,102612,R
121868,Salon Success Academy-Corona,100435,R,35491,R,137523,R,0,R,0,R,103592,R,0,R,0,R,377041,R
115357,Salon Success Academy-Riverside,34827,R,130303,R,131495,R,0,R,0,R,94569,R,0,R,0,R,391194,R
121859,Salon Success Academy-Upland,63044,R,50167,R,185402,R,0,R,0,R,62359,R,0,R,0,R,360972,R
167738,Salter College-West Boylston,3752031,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3752031,R
122685,San Joaquin Valley College-Visalia,30941414,R,0,R,0,R,0,R,209809,R,0,R,0,R,0,R,31151223,R
420495,Sanford-Brown College-Atlanta,2887983,R,0,R,0,R,0,R,6368,R,0,R,5056,R,0,R,2899407,R
166276,Sanford-Brown College-Boston,12595984,R,0,R,0,R,0,R,0,R,626071,R,96822,R,0,R,13318877,R
146010,Sanford-Brown College-Chicago,31298313,R,0,R,0,R,0,R,696,R,1405007,R,0,R,2358863,R,35062879,R
391582,Sanford-Brown College-Collinsville,1757168,R,0,R,0,R,0,R,0,R,0,R,218304,R,323,R,1975795,R
404514,Sanford-Brown College-Dallas,2991608,R,0,R,0,R,0,R,-523,R,0,R,1910,R,0,R,2992995,R
129613,Sanford-Brown College-Farmington,8746581,R,832592,R,0,R,0,R,0,R,119068,R,201659,R,0,R,9899900,R
404499,Sanford-Brown College-Houston,3591097,R,0,R,0,R,0,R,-2008,R,0,R,1957,R,0,R,3591046,R
174394,Sanford-Brown College-Mendota Heights,39135000,R,0,Z,0,Z,0,Z,0,Z,0,Z,2498000,R,0,R,41633000,R
420501,Sanford-Brown College-Middleburg Heights,2291446,R,0,R,0,R,0,R,3362,R,0,R,1974,R,0,R,2296782,R
440925,Sanford-Brown College-Orlando,7934524,R,0,R,0,R,0,R,0,R,0,R,485057,R,8574,R,8428155,R
134680,Sanford-Brown College-Tampa,24577278,R,3105094,R,273594,R,0,R,0,R,0,R,1666910,R,0,R,29622876,R
234216,Sanford-Brown College-Tysons Corner,9735977,R,0,R,0,R,0,R,0,R,1583028,R,145070,R,0,R,11464075,R
364308,Sanford-Brown Institute,1405782,R,0,R,0,R,0,R,1182,R,0,R,-156,R,0,R,1406808,R
217244,Sanford-Brown Institute-Cranston,7899853,R,0,R,0,R,0,R,0,Z,0,R,149682,R,0,R,8049535,R
385008,Sanford-Brown Institute-Ft Lauderdale,4345486,R,0,R,0,R,0,R,5459,R,0,R,11096,R,0,R,4362041,R
364335,Sanford-Brown Institute-Garden City,2528030,R,0,R,0,R,0,R,-254,R,0,R,8194,R,0,R,2535970,R
187161,Sanford-Brown Institute-Iselin,3531255,R,0,R,0,R,0,R,9307,R,0,R,85,R,0,R,3540647,R
404505,Sanford-Brown Institute-Jacksonville,1761020,R,0,R,0,R,0,R,415,R,0,R,-558,R,0,R,1760877,R
364317,Sanford-Brown Institute-Landover,2339125,R,0,R,0,R,0,R,163,R,0,R,-944,R,0,R,2338344,R
196857,Sanford-Brown Institute-New York,3160084,R,0,R,0,R,0,R,5483,R,0,R,-2079,R,0,R,3163488,R
379029,Sanford-Brown Institute-Tampa,3050435,R,0,R,0,R,0,R,-4452,R,0,R,-335,R,0,R,3045648,R
250407,Sanford-Brown Institute-Trevose,2437478,R,0,R,0,R,0,R,3931,R,0,R,-4217,R,0,R,2437192,R
364326,Sanford-Brown Institute-White Plains,2133573,R,0,R,0,R,0,R,906,R,0,R,2076,R,0,R,2136555,R
376136,Sanford-Brown Institute-Wilkins Township,928140,R,0,R,0,R,0,R,-17519,R,0,R,0,R,1175412,R,2086033,R
428107,Santa Barbara College of Oriental Medicine,773566,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,357866,R,1131432,R
406149,Sarasota School of Massage Therapy,498117,R,69258,R,0,R,0,R,3687,R,46629,R,57333,R,14047,R,689071,R
140191,Savannah River College,1126284,R,1174414,R,0,R,0,R,122,R,0,R,0,R,0,R,2300820,R
217545,Sawyer School,9089660,R,0,Z,0,Z,0,Z,30953,R,0,Z,0,Z,0,R,9120613,R
192156,SBI Campus-An Affiliate of Sanford-Brown,8845712,R,1881302,R,2719164,R,11225,R,26661,R,1170357,R,362201,R,0,R,15016622,R
404338,Schiller International University,2282645,R,0,R,0,R,0,R,0,R,31025,R,342369,R,0,R,2656039,R
131061,Schilling-Douglas School of Hair Design LLC,220352,R,0,R,0,R,482514,R,617,R,117583,R,0,R,0,R,821066,R
377218,School of Automotive Machinists & Technology,1241930,R,214824,R,8298,R,3000,R,-8395,R,0,R,0,R,-217727,R,1241930,R
391616,School of Hair Design,279933,R,0,R,0,R,0,R,0,R,45823,R,0,R,0,R,325756,R
197151,School of Visual Arts,66133415,R,0,Z,138560,R,0,Z,506348,R,0,Z,9158775,R,1053740,R,76990838,R
215895,Schuylkill Institute of Business Technology,1908957,R,47424,R,12389,R,0,R,0,R,0,R,0,R,-59813,R,1908957,R
238971,Scientific College of Beauty and Barbering,508029,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,508029,R
175148,Scot Lewis Schools-Plymouth,1291463,R,0,R,0,R,0,R,5523,R,428797,R,0,R,0,R,1725783,R
201982,Scott College of Cosmetology,122521,R,0,Z,0,Z,0,Z,1122,R,59412,R,0,Z,142202,R,325257,R
107831,Searcy Beauty College,222538,R,0,Z,0,Z,0,Z,0,Z,64094,R,0,Z,11088,R,297720,R
439914,Seattle Institute of East Asian Medicine,346895,R,0,Z,0,Z,0,Z,780,R,264478,R,0,Z,23390,R,635543,R
377236,Sebring Career Schools,198070,R,0,R,0,R,0,R,190,R,15065,R,2650,R,460,R,216435,R
369695,Sebring Career Schools-Houston,405181,R,0,R,0,R,0,R,57,R,9248,R,0,R,0,R,414486,R
246406,Sebring Career Schools-Huntsville,108068,R,0,R,12296,R,0,R,104,R,9600,R,0,R,0,R,130068,R
368540,Seguin Beauty School-New Braunfels,72305,R,0,R,0,R,0,R,50,R,119025,R,0,R,0,R,191380,R
228088,Seguin Beauty School-Seguin,132748,R,0,R,0,R,0,R,50,R,60370,R,0,R,0,R,193168,R
418700,Serbias Technical College,9475,R,1104302,R,140900,R,0,R,0,R,0,R,0,R,0,R,1254677,R
391759,Sharp's Academy of Hairstyling,128104,R,54827,R,0,R,0,R,1389,R,47176,R,0,R,0,R,231496,R
404532,Sharps Academy of Hair Styling,82442,R,72924,R,0,R,0,R,1389,R,17276,R,0,R,0,R,174031,R
439932,Shawnee Beauty College,49751,R,0,R,0,R,0,R,0,R,39247,R,368,R,157363,R,246729,R
412544,Shear Ego International School of Hair Design,21452,R,146770,R,21250,R,0,R,93615,R,0,R,0,R,503471,R,786558,R
230135,Sherman Kendall Academy-Salt Lake City,128743,R,106087,R,0,Z,0,Z,0,Z,182160,R,0,Z,0,R,416990,R
186593,Shore Beauty School,199329,R,84448,R,3271,R,0,R,0,R,20505,R,5613,R,0,R,313166,R
155867,Sidneys Hair Dressing College,257917,R,0,R,0,R,0,R,0,R,139150,R,27173,R,0,R,424240,R
123396,Sierra Valley College of Court Reporting,752026,R,0,R,0,R,0,R,0,R,1497,R,0,R,0,R,753523,R
195492,Simmons Institute of Funeral Service Inc,604154,R,0,R,0,R,0,R,928,R,0,R,20424,R,0,R,625506,R
248943,Skyline College-Richmond,12131746,R,1900651,R,0,Z,32926,R,670301,R,0,Z,0,Z,0,R,14735624,R
261931,Skyline College-Roanoke,2627566,R,599861,R,0,Z,24150,R,162253,R,0,Z,98304,R,0,R,3512134,R
443243,Software Education of America,1630068,R,0,R,0,R,0,R,1775,R,0,R,0,R,1775,R,1633618,R
421920,Sonoma College,1337124,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1337124,R
123642,South Coast College,1796351,R,453910,R,54238,R,0,R,7575,R,60091,R,0,R,0,R,2372165,R
220552,South College,4667086,R,0,R,0,R,0,R,72246,R,0,R,398853,R,0,R,5138185,R
198242,South College-Asheville,1644295,R,0,R,0,R,0,R,19092,R,0,R,174202,R,4502,R,1842091,R
443252,South Florida Institute of Technology,1363486,N,0,N,0,N,0,N,0,N,157282,N,0,N,0,N,1520768,N
216074,South Hills Beauty Academy,629532,R,0,R,0,R,0,R,1833,R,0,R,0,R,-630649,R,716,R
216083,South Hills School of Business & Technology,2786329,R,1215971,R,2779624,R,18307,R,32847,R,0,Z,748811,R,0,R,7581889,R
216108,SOUTH PHILADELPHIA BEAUTY ACADEMY,5500,R,0,Z,0,R,0,Z,0,Z,0,Z,0,Z,-518,R,4982,R
228200,South Texas Vocational Technical Institute-Weslaco,2377518,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2377518,R
251312,South University-Columbia,3039408,R,0,Z,0,Z,0,Z,11479,R,0,Z,265365,R,5556,R,3321808,R
101116,South University-Montgomery,3308813,R,0,Z,0,Z,0,Z,18607,R,0,Z,277727,R,4209,R,3609356,R
139579,South University-Savannah,7005675,R,0,Z,0,Z,0,Z,24287,R,0,Z,464597,R,18201,R,7512760,R
133465,South University-West Palm Beach,4955539,R,0,Z,0,Z,0,Z,14184,R,0,Z,372542,R,17016,R,5359281,R
248314,Southeast School of Cosmetology,95139,R,79449,R,0,R,0,R,0,Z,8895,R,0,R,-88344,R,95139,R
406051,Southeastern Beauty School-Columbus North Lumpkin,315199,R,252607,R,0,Z,0,Z,0,Z,0,Z,65915,R,-75860,R,557861,R
443261,Southeastern College-Charleston,466863,R,0,R,0,R,0,R,2852,R,52815,R,67304,R,0,R,589834,R
443270,Southeastern College-Jacksonville,663984,R,23114,R,0,Z,0,Z,0,Z,296589,R,41646,R,0,R,1025333,R
428170,Southeastern College-West Palm Beach,9495497,R,0,Z,0,Z,0,Z,0,Z,0,Z,573130,R,0,R,10068627,R
399869,Southern California Institute of Technology,60411,R,1911557,R,405423,R,1598664,R,9127,R,0,R,0,R,0,R,3985182,R
226903,Southern Careers Institute-Austin,998315,R,695880,R,0,Z,0,Z,16884,R,0,Z,0,Z,0,R,1711079,R
405076,Southern Careers Institute-Corpus Christi,1355020,R,1274378,R,0,Z,0,Z,5175,R,0,Z,0,Z,0,R,2634573,R
408385,Southern Careers Institute-Pharr,1463540,R,1463976,R,0,Z,0,Z,5845,R,0,Z,0,Z,0,R,2933361,R
430245,Southern Careers Institute-San Antonio,930129,R,726161,R,0,Z,0,Z,4319,R,0,Z,0,Z,0,R,1660609,R
107886,SOUTHERN INSTITUTE OF COSMETOLOGY,357515,R,0,R,0,R,0,R,12728,R,45545,R,0,R,0,R,415788,R
182485,Southern Nevada University of Cosmetology,576530,R,316914,R,0,R,0,R,377,R,157213,R,0,R,0,R,1051034,R
207786,Southern School of Beauty Inc,206397,R,0,R,0,R,0,R,633,R,0,Z,0,Z,46164,R,253194,R
233082,Southside College of Health Sciences,644889,R,0,Z,0,Z,0,Z,3135,R,0,Z,0,Z,0,R,648024,R
366605,Southwest Acupuncture College-Santa Fe,3218610,R,0,R,0,R,0,R,-10940,R,538098,R,0,R,0,R,3745768,R
442879,Southwest Institute of Healing Arts,1450712,R,0,R,0,R,0,R,38285,R,199080,R,10857,R,0,R,1698934,R
228291,Southwest Institute of Technology,229156,R,0,Z,0,Z,0,Z,2370,R,0,Z,0,Z,910942,R,1142468,R
228282,Southwest School of Business and Technical Careers-San Antonio,0,R,708903,R,23806,R,198991,R,0,R,42972,R,0,R,0,R,974672,R
104188,Southwest University of Visual Arts-Tucson,2816361,R,511911,R,1500,R,0,R,0,Z,0,R,336564,R,1549825,R,5216161,R
436757,Southwestern Professional Institute,1363486,R,0,Z,0,Z,0,Z,0,Z,157282,R,0,Z,0,R,1520768,R
161527,Spa Tech Institute-Westbrook,2760454,R,0,R,0,R,0,R,99,R,275814,R,0,R,-99,R,3036268,R
148973,Sparks College,53994,R,42227,R,0,R,0,R,0,R,0,R,0,R,167982,R,264203,R
413680,Spartan College of Aeronautics & Technology,7676745,R,0,R,0,R,0,R,0,R,488079,R,0,R,11466,R,8176290,R
126605,Spartan College of Aeronautics and Technology,7572698,R,0,R,0,R,0,R,0,R,220448,R,0,R,-5895,R,7787251,R
207254,Spartan College of Aeronautics and Technology,25234202,R,0,R,0,R,0,R,19937,R,163185,R,1510723,R,0,R,26928047,R
172325,Specs Howard School of Media Arts,757706,R,757706,R,0,R,0,R,0,R,0,R,0,R,3396977,R,4912389,R
433563,Spencerian College-Lexington,4479474,R,0,Z,0,Z,0,Z,0,Z,0,Z,76542,R,0,R,4556016,R
157766,Spencerian College-Louisville,11389524,R,0,Z,0,Z,0,Z,42758,R,0,Z,864633,R,0,R,12296915,R
233657,Springfield Beauty Academy,17500,R,542260,R,0,R,0,R,181210,R,142100,R,0,R,206997,R,1090067,R
210100,Springfield College of Beauty,311880,R,204620,R,0,R,0,R,12,R,0,R,213566,R,0,R,730078,R
179511,St Louis College of Health Careers-St Louis,3627335,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3627335,R
419271,St Louis Hair Academy,21095,R,91841,R,0,R,0,R,0,R,25197,R,0,R,0,R,138133,R
407151,Stage One-The Hair School,514054,R,0,R,0,R,0,R,8468,R,79720,R,0,R,0,R,602242,R
440086,Star Career Academy-Egg Harbor,1842612,R,0,Z,0,Z,0,Z,2984,R,0,Z,0,Z,1937,R,1847533,R
440907,Star Career Academy-Newark,772527,R,0,Z,0,Z,0,Z,1581,R,0,Z,0,Z,240,R,774348,R
383899,Star Career Academy-Philadelphia,2135734,R,0,Z,0,Z,0,Z,3671,R,0,Z,0,Z,2282,R,2141687,R
367398,Star Career Academy–Brick,1568181,R,0,Z,0,Z,0,Z,3369,R,0,Z,0,Z,1292,R,1572842,R
437112,Star College of Cosmetology,120020,R,0,R,0,R,0,R,1,R,49344,R,0,R,5011,R,174376,R
382902,Star College of Cosmetology 2,174128,R,0,R,0,R,0,R,1,R,97091,R,0,R,22744,R,293964,R
363217,Star College of Cosmetology 4,85734,R,0,R,0,R,0,R,1,R,48268,R,0,R,8383,R,142386,R
409281,Star Technical Institute-Upper Darby,1658603,R,0,Z,0,Z,0,Z,2641,R,0,Z,0,Z,1937,R,1663181,R
428295,Star Truck Driving School-Bensenville,380626,R,0,R,494220,R,0,R,273,R,0,R,0,R,0,R,875119,R
412650,Star Truck Driving School-Hickory Hills,227118,R,0,Z,332210,R,0,Z,175,R,0,Z,0,Z,0,R,559503,R
207838,State Barber and Hair Design College,277833,R,0,R,0,R,0,R,890,R,10543,R,114798,R,-126231,R,277833,R
441797,State Beauty Academy,220487,R,0,Z,0,Z,0,Z,0,Z,106792,R,0,Z,0,R,327279,R
239877,State College of Beauty Culture Inc,316667,R,129445,R,0,R,0,R,2434,R,268337,R,109,R,0,R,716992,R
233666,Staunton School of Cosmetology,89864,R,65246,R,0,R,2067,R,1307,R,87945,R,968136,R,0,R,1214565,R
205887,Stautzenberger College-Maumee,3907052,R,0,R,0,R,0,R,0,R,33603,R,0,R,693831,R,4634486,R
430847,StenoTech Career Institute-Fairfield,138583,R,291487,R,2000,R,0,R,7841,R,0,R,7994,R,10,R,447915,R
137537,Stenotype Institute of Jacksonville Inc-Jacksonville,2676777,R,0,R,0,R,0,R,182,R,0,R,103404,R,609930,R,3390293,R
418904,Stephenville Beauty College,42569,R,0,R,0,R,0,R,24467,R,0,R,0,R,10062,R,77098,R
146807,Steven Papageorge Hair Academy,41425,R,0,R,0,R,0,R,0,Z,2014,R,0,R,0,R,43439,R
230621,Stevens-Henager College,5951169,R,0,R,0,R,0,R,22221,R,0,R,0,R,0,R,5973390,R
230630,Stevens-Henager College,3794053,R,0,R,0,R,0,R,10752,R,0,R,3482,R,429058,R,4237345,R
438151,Stevens-Henager College,1297833,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,6086505,R,7384338,R
178767,Stevens-The Institute of Business & Arts,1515839,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1515839,R
160597,Stevensons Academy of Hair Design,615370,R,0,R,0,R,0,R,-4844,R,134352,R,0,R,240506,R,985384,R
414559,Stillwater Beauty Academy,173571,R,0,R,0,R,0,R,378,R,87302,R,0,R,0,R,261251,R
130509,Stone Academy-West Haven,1066373,R,704143,R,0,R,150000,R,0,R,0,R,0,R,0,R,1920516,R
434496,Strand College of Hair Design,186457,R,0,R,0,R,0,R,0,R,20033,R,0,R,0,R,206490,R
438498,Stratford University,7836149,R,0,R,0,R,0,R,179020,R,0,R,0,R,0,R,8015169,R
131803,Strayer University-District of Columbia,147025000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,147025000,R
430564,Studio Jewelers,222971,R,9524,R,64579,R,0,Z,0,Z,0,Z,0,Z,0,R,297074,R
236744,Stylemaster College of Hair Design,175356,R,0,R,0,R,0,R,4512,R,0,R,113185,R,108615,R,401668,R
428073,Styles and Profiles Beauty College,44724,R,0,R,0,R,0,R,0,R,21853,R,0,R,54314,R,120891,R
195924,Suburban Technical School,2021338,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2021338,R
157270,Sullivan College of Technology and Design,7017019,R,0,Z,0,Z,0,Z,0,Z,0,Z,521949,R,0,R,7538968,R
157793,Sullivan University,37985018,R,0,R,0,R,0,R,0,R,0,R,2997437,R,0,R,40982455,R
400080,Summit College,4647775,R,0,Z,0,Z,0,Z,36627,R,0,Z,0,Z,2197117,R,6881519,R
133261,SUMMIT INSTITUTE,1272007,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1272007,R
177603,Summit Salon Academy Kansas City,917632,R,0,R,0,R,0,R,0,R,209978,R,0,R,0,R,1127610,R
156967,Summit Salon Academy-Lexington,106110,P,0,P,0,P,0,P,28542,P,0,P,0,P,253696,P,388348,P
209719,Summit Salon Academy-Portland,542353,R,204338,R,0,R,0,R,556,R,0,R,190635,R,345,R,938227,R
208512,Sumner College,852778,R,0,R,0,R,0,R,0,R,0,R,0,R,292482,R,1145260,R
218867,Sumter Beauty College,80358,R,168664,R,0,R,0,R,0,R,108268,R,32384,R,0,R,389674,R
137625,Suncoast II the Tampa Bay School of Massage Therapy LLC,364791,R,0,R,0,R,0,R,74,R,0,R,0,R,7938,R,372803,R
362700,Sunstate Academy,660501,R,0,R,0,R,0,R,0,R,173753,R,0,R,7598,R,841852,R
372718,Sunstate Academy,221626,R,0,R,0,R,0,R,0,R,83439,R,0,R,315976,R,621041,R
441432,Superior Career Institute,470785,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,470785,R
196389,Swedish Institute a College of Health Sciences,4677731,R,420143,R,578261,R,3000,R,5072,R,456204,R,233448,R,0,R,6373859,R
233286,Sylvain Melloul International Hair Academy,183460,R,0,Z,0,Z,0,Z,0,Z,83587,R,0,Z,0,R,267047,R
388681,Sylvia's International School of Beauty,208667,R,0,R,0,R,0,R,55089,R,32044,R,0,R,73970,R,369770,R
422543,Talent Academy,58560,N,0,N,0,N,0,N,3,N,37710,N,0,N,0,N,96273,N
149310,Taylor Business Institute,15658,R,0,R,88679,R,0,R,182075,R,1463279,R,0,R,587256,R,2336947,R
196459,Taylor Business Institute,524033,R,755821,R,626362,R,0,R,26606,R,0,R,7558,R,0,R,1940380,R
151564,Taylor Institute of Cosmetology II,86230,R,63674,R,0,Z,0,Z,0,Z,60712,R,0,Z,6423,R,217039,R
261719,Taylortown School of Beauty Inc,188178,R,0,R,0,R,0,R,0,R,36688,R,0,R,0,R,224866,R
249566,TDDS Technical Institute,2177608,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2177608,R
196477,Technical Career Institutes,36621391,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,356938,R,36978329,R
418384,Technical Institute of Cosmetology Arts and Sciences,277231,R,0,R,0,R,0,R,50,R,0,R,0,R,12552,R,289833,R
417789,Tennessee Academy of Cosmetology-Shelby Drive,510269,R,0,R,0,R,0,R,1182,R,69232,R,0,R,0,R,580683,R
416670,Tennessee Academy of Cosmetology-Stage Road,562365,R,0,R,0,R,0,R,0,Z,117925,R,120694,R,0,R,800984,R
