UnitID,Institution Name,Tuition and fees (F0001_F3),Imputation/Status Flag For Tuition and fees (F0001_F3),Federal appropriations  grants and contracts (F0001_F3),Imputation/Status Flag For Federal appropriations  grants and contracts (F0001_F3),State and local appropriations  grants and contracts (F0001_F3),Imputation/Status Flag For State and local appropriations  grants and contracts (F0001_F3),Private grants and contracts (F0001_F3),Imputation/Status Flag For Private grants and contracts (F0001_F3),Investment income and investment gains (losses) included in net income (F0001_F3),Imputation/Status Flag For Investment income and investment gains (losses) included in net income (F0001_F3),Sales and services of educational activities (F0001_F3),Imputation/Status Flag For Sales and services of educational activities (F0001_F3),Sales and services of auxiliary enterprises (F0001_F3),Imputation/Status Flag For Sales and services of auxiliary enterprises (F0001_F3),Other revenue (F0001_F3),Imputation/Status Flag For Other revenue (F0001_F3),Total revenues and investment return (F0001_F3),Imputation/Status Flag For Total revenues and investment return (F0001_F3)
176637,ITT Technical Institute-Earth City,7867517,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7867517,R
414531,ITT Technical Institute-Everett,3290210,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3290210,R
409069,ITT Technical Institute-Fort Lauderdale,7547325,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7547325,R
151500,ITT Technical Institute-Fort Wayne,6997433,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6997433,R
420404,ITT Technical Institute-Getzville,7207332,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7207332,R
440165,ITT Technical Institute-Green Bay,688693,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,688693,R
238892,ITT Technical Institute-Greenfield,5576806,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5576806,R
413866,ITT Technical Institute-Greenville,2954590,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2954590,R
430351,ITT Technical Institute-Harrisburg,3695028,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3695028,R
429599,ITT Technical Institute-Henderson,5594139,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5594139,R
430263,ITT Technical Institute-Hialeah,5719015,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5719015,R
366696,ITT Technical Institute-Houston North,7185832,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7185832,R
225858,ITT Technical Institute-Houston West,7447020,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7447020,R
151519,ITT Technical Institute-Indianapolis,10510633,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10510633,R
407063,ITT Technical Institute-Jacksonville,5618256,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5618256,R
366650,ITT Technical Institute-Knoxville,6102142,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6102142,R
372578,ITT Technical Institute-Lake Mary,5231659,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5231659,R
437219,ITT Technical Institute-Lathrop,5857653,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5857653,R
440642,ITT Technical Institute-Levittown,291954,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,291954,R
413839,ITT Technical Institute-Little Rock,3758313,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3758313,R
434575,ITT Technical Institute-Liverpool,3231826,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3231826,R
413857,ITT Technical Institute-Louisville,4706860,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4706860,R
230384,ITT Technical Institute-Murray,6619547,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6619547,R
151494,ITT Technical Institute-Nashville,7459484,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7459484,R
116466,ITT Technical Institute-National City,12349665,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,12349665,R
251251,ITT Technical Institute-Newburgh,4593636,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4593636,R
368601,ITT Technical Institute-Norfolk,4598503,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4598503,R
366580,ITT Technical Institute-Norwood,3053347,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3053347,R
430379,ITT Technical Institute-Norwood,6991229,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6991229,R
434557,ITT Technical Institute-Oak Brook,3234926,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3234926,R
407319,ITT Technical Institute-Omaha,4399528,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4399528,R
116484,ITT Technical Institute-Orange,9770865,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9770865,R
414586,ITT Technical Institute-Orland Park,3905897,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3905897,R
413848,ITT Technical Institute-Oxnard,7651622,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7651622,R
414841,ITT Technical Institute-Pittsburgh,4402830,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4402830,R
208965,ITT Technical Institute-Portland,6767186,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6767186,R
108250,ITT Technical Institute-Rancho Cordova,6871709,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6871709,R
434052,ITT Technical Institute-Richardson,7267198,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7267198,R
437051,ITT Technical Institute-Richmond,2460200,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2460200,R
437042,ITT Technical Institute-Saint Rose,4734484,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4734484,R
377069,ITT Technical Institute-San Antonio,9080271,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9080271,R
381909,ITT Technical Institute-San Bernardino,11244018,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,11244018,R
116475,ITT Technical Institute-San Dimas,11381854,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,11381854,R
235510,ITT Technical Institute-Seattle,6172492,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6172492,R
235529,ITT Technical Institute-Spokane Valley,5594164,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5594164,R
430388,ITT Technical Institute-Strongsville,6478410,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6478410,R
244011,ITT Technical Institute-Sylmar,9178177,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9178177,R
134909,ITT Technical Institute-Tampa,8909696,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8909696,R
430360,ITT Technical Institute-Tarentum,6385924,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6385924,R
105172,ITT Technical Institute-Tempe,5516016,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5516016,R
378406,ITT Technical Institute-Torrance,7388331,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7388331,R
261472,ITT Technical Institute-Troy,8278092,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8278092,R
105163,ITT Technical Institute-Tucson,717232,R,0,R,0,R,0,R,0,R,0,R,0,R,2701245,R,3418477,R
427663,ITT Technical Institute-Webster,6060958,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6060958,R
244154,ITT Technical Institute-Westminster,5348920,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5348920,R
439136,ITT Technical Institute-Wilmington,2528826,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2528826,R
170417,ITT Technical Institute-Wyoming,6182784,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6182784,R
206631,ITT Technical Institute-Youngstown,5606938,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5606938,R
438984,IVAEM College,263775,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,263775,R
364593,Iverson Business School,268006,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,268006,R
434353,Ivory Dental Technology College,116183,R,0,R,0,R,0,R,0,R,0,R,0,R,61275,R,177458,R
150765,J Michael Harrold Beauty Academy,145206,R,0,Z,0,Z,0,Z,516,R,49614,R,22269,R,0,R,217605,R
439695,James Albert School of Cosmetology-Costa Mesa,654196,R,0,Z,0,Z,0,Z,0,Z,79473,R,0,Z,0,R,733669,R
192004,Jamestown Business College,669714,R,620871,R,827976,R,0,R,20769,R,0,R,150903,R,0,R,2290233,R
414540,Jean Madeline Aveda Institute,1618091,R,0,R,0,R,0,R,513,R,340654,R,0,R,452,R,1959710,R
207704,Jenks Beauty College,0,P,566807,P,0,P,0,P,102,P,0,P,0,P,-23351,P,543558,P
156949,Jenny Lea Academy of Cosmetology,17503,R,63572,R,0,R,0,R,135,R,28566,R,0,R,-10,R,109766,R
419341,Jna Institute of Culinary Arts,457780,R,0,R,0,R,0,R,50,R,82033,R,54977,R,0,R,594840,R
185174,Joe Kubert School of Cartoon and Graphic Art,1380083,R,100625,R,0,R,0,R,70908,R,36325,R,142638,R,71963,R,1802542,R
188696,Joffrey Ballet School,796745,R,0,R,0,R,26162,R,0,R,39747,R,37683,R,10784,R,911121,R
146214,John Amico School of Hair Design,299504,R,0,R,0,R,0,R,0,R,50317,R,0,R,0,R,349821,R
159319,John Jay Beauty College,400000,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,400000,R
159328,John Jay Beauty College,127955,N,0,N,0,N,0,N,760,N,0,N,0,N,55801,N,184516,N
382106,John Jay Beauty College,80000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,80000,R
428125,John Wesley International Barber and Beauty College,109311,R,202319,R,0,R,0,R,0,R,38747,R,350377,R,-665677,R,35077,R
430829,JOHNSONS BEAUTY ACADEMY,24985,N,30692,N,10029,N,1500,N,14365,N,0,N,14013,N,48810,N,144394,N
210474,Jolie Hair and Beauty Academy-Hazleton,110414,R,0,Z,0,Z,0,Z,716,R,0,Z,46922,R,30331,R,188383,R
431099,Jolie Hair and Beauty Academy-Ludlow,166779,P,26155,P,22280,P,6781,P,15934,P,89870,P,0,P,-237968,P,89831,P
213215,Jolie Hair and Beauty Academy-Wilkes-Barre,91653,R,0,Z,0,Z,0,Z,0,Z,45725,R,11469,R,0,R,148847,R
383701,JON LOUIS SCHOOL OF BEAUTY,383136,P,0,P,0,P,0,P,0,P,58927,P,0,P,-19987,P,422076,P
414443,JON LOUIS SCHOOL OF BEAUTY,1078363,N,0,N,0,N,0,N,9294,N,351229,N,0,N,0,N,1438886,N
245290,Jones Hair Design College,185508,N,0,N,0,N,0,N,0,N,24324,N,0,N,-41867,N,167965,N
373605,Jonesville Beauty School,348448,R,0,R,0,R,0,R,0,R,33500,R,0,R,-143625,R,238323,R
200165,Josef's School of Hair Design Inc-Fargo Downtown,420605,P,65811,P,0,P,0,P,8530,P,140373,P,0,P,-157480,P,477839,P
181190,Joseph's College Cosmetology,1877306,R,0,R,0,R,0,R,0,R,523791,R,0,R,0,R,2401097,R
200387,JZ Trend Academy Paul Mitchell Partner School,239481,R,0,R,0,R,0,R,138,R,0,R,103441,R,0,R,343060,R
428091,Kaplan Career Institute,507801,P,0,P,0,P,0,P,0,P,16679,P,0,P,-78123,P,446357,P
167543,Kaplan Career Institute-Charlestown,1395703,R,0,R,0,R,0,R,50364,R,0,R,0,R,0,R,1446067,R
206093,Kaplan Career Institute-Cleveland,1020550,R,0,R,0,R,0,R,0,R,0,R,0,R,-1020550,R,0,R
202189,Kaplan College-Columbus,1992115,R,0,R,0,R,0,R,0,R,353435,R,0,R,0,R,2345550,R
381796,Kaplan College-Denver,1513219,P,0,P,0,P,0,P,0,P,0,P,0,P,203013,P,1716232,P
152220,Kaplan College-Indianapolis,2756963,R,0,R,0,R,0,R,16184,R,0,R,0,R,-16184,R,2756963,R
152424,Kaplan College-Merrillville,1564033,R,0,R,0,R,0,R,0,R,22204,R,0,R,0,R,1586237,R
424424,Kaplan College-Panorama City,7076,P,0,P,0,P,0,P,0,P,1230,P,0,P,3095496,P,3103802,P
105118,Kaplan College-Phoenix,151493,R,1704151,R,73702,R,12296,R,0,R,0,R,0,R,5562,R,1947204,R
384193,Kaplan College-Stockton,436009,R,1684352,R,52093,R,7715,R,0,Z,0,Z,0,Z,1061,R,2181230,R
185235,Katharine Gibbs School,100365,R,670758,R,0,R,0,R,0,R,0,R,0,R,6565986,R,7337109,R
192147,Katharine Gibbs School,25870233,P,0,P,0,P,0,P,54270,P,0,P,0,P,-3720666,P,22203837,P
166294,Kay Harvey Academy of Hair Design,317842,R,0,R,0,R,0,R,0,R,99758,R,0,R,0,R,417600,R
225991,KD Conservatory College of Film and Dramatic Arts,1836824,R,0,R,0,R,0,R,15558,R,0,R,0,R,-33176,R,1819206,R
182892,Keene Beauty Academy,298115,R,0,R,0,R,0,R,0,R,43406,R,0,R,0,R,341521,R
135081,Keiser University-Ft Lauderdale,35415000,R,0,R,0,R,0,R,460000,R,3329000,R,2707000,R,0,R,41911000,R
218195,Kenneth Shuler School of Cosmetology and Nails-Columbia,327818,R,442633,R,0,R,0,R,-6549,R,367297,R,0,R,7383,R,1138582,R
432117,Kenneth Shuler School of Cosmetology-Rock Hill,164551,P,0,P,0,P,0,P,0,P,71965,P,0,P,-51624,P,184892,P
134422,Key College,1232998,C,0,C,0,C,0,C,0,C,12835,C,0,C,0,C,1245833,R
169831,KEY INSTITUTE,554235,R,0,R,0,R,0,R,0,R,27181,R,0,R,0,R,581416,R
440235,Keyskills Learning,773193,R,0,R,0,R,0,R,0,R,0,R,0,R,566071,R,1339264,R
210483,Keystone Technical Institute,1653300,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,323500,R,1976800,R
436623,KING'S CAREER COLLEGE,500000,R,0,R,30000,R,0,R,0,R,0,R,0,R,70000,R,600000,R
382504,King's College,3197848,R,0,R,0,R,0,R,0,R,0,R,818947,R,10688,R,4027483,R
417619,KRS COMPUTER AND BUSINESS SCHOOL,5802411,R,0,R,0,R,0,R,0,R,244351,R,0,R,0,R,6046762,R
434380,L T International Beauty School,70413,N,0,N,0,N,0,N,0,N,4825,N,0,N,6706,N,81944,N
162982,L'Academie de Cuisine,914912,R,362951,R,0,R,32374,R,2456,R,0,R,0,R,732387,R,2045080,R
429012,L3Harris Flight Academy,12902480,P,0,P,0,P,0,P,0,P,3118262,P,0,P,4455941,P,20476683,P
166319,La Baron Hairdressing Academy-Brockton,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
166328,La Baron Hairdressing Academy-New Bedford,466724,R,0,R,0,R,0,R,89255,R,72377,R,0,R,0,R,628356,R
155441,La Baron Hairdressing Academy-Overland Park,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
383163,La Belle Beauty Academy,795015,R,308525,R,62215,R,113978,R,0,Z,21104,R,0,Z,-20390,R,1280447,R
135142,La Belle Beauty School,1124883,R,1599946,R,10897,R,52840,R,0,R,76898,R,0,Z,-1063897,R,1801567,R
116040,LA College International,1030427,R,209156,R,408659,R,30500,R,12501,R,0,R,0,R,1438886,R,3130129,R
153773,La James College of Hairstyling and Cosmetology,644361,P,0,P,0,P,0,P,22872,P,152525,P,0,P,-164519,P,655239,P
153746,La James International College-Cedar Falls,429753,R,0,R,0,R,0,R,0,R,270086,R,0,R,148960,R,848799,R
154332,La James International College-Davenport,176752,R,0,R,0,R,0,R,0,R,106408,R,0,R,91078,R,374238,R
143695,La James International College-East Moline,315287,R,0,R,0,R,0,R,0,R,95343,R,0,R,146228,R,556858,R
153782,La James International College-Ft Dodge,203794,R,0,R,0,R,0,R,0,R,137931,R,0,R,115900,R,457625,R
154341,La James International College-Iowa City,533071,R,0,R,0,R,0,R,0,R,202821,R,0,R,182900,R,918792,R
153764,La James International College-Johnston,520613,R,0,R,0,R,0,R,0,R,278255,R,0,R,196443,R,995311,R
180771,La'James International College,464262,R,8533,R,13702,R,0,R,4121,R,139360,R,72877,R,17396,R,720251,R
439729,Lacy Cosmetology School-Aiken,178031,R,82498,R,0,R,0,R,0,R,0,R,0,R,104158,R,364687,R
117186,Lake Forest Beauty College,231666,R,0,R,0,R,0,R,0,R,105756,R,0,Z,0,R,337422,R
173850,LAKELAND MEDICAL AND DENTAL ACADEMY INC,2654740,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,12757,R,2667497,R
417433,Lamonts International School of Cosmetology,118671,N,0,N,0,N,0,N,0,N,18957,N,0,N,0,N,137628,N
104984,Lamson College,1855325,R,0,R,0,R,0,R,0,R,0,R,0,R,-1070566,R,784759,R
117238,Lancaster Beauty School,659325,R,13452,R,70749,R,0,R,2122,R,83645,R,0,R,-71249,R,758044,R
213455,Lancaster School of Cosmetology & Therapeutic Bodywork,370089,R,0,R,0,R,0,R,3883,R,39547,R,3466,R,-3883,R,413102,R
213473,Lansdale School of Business,9070002,N,0,N,0,N,0,N,0,N,0,N,0,N,826031,N,9896033,N
213491,Lansdale School of Cosmetology Inc,292203,P,0,P,0,P,0,P,3022,P,19512,P,0,P,-42207,P,272530,P
226125,Laredo Beauty College Inc,410384,R,393400,R,0,R,0,R,0,R,151828,R,0,R,-393400,R,562212,R
182148,Las Vegas College,4733404,R,0,Z,0,Z,0,Z,0,Z,0,Z,437792,R,38480,R,5209676,R
160472,LaSalle Tech,336683,R,0,Z,0,Z,0,Z,3975,R,67630,R,0,Z,231,R,408519,R
250027,Laurel Business Institute,2483054,R,0,Z,0,Z,0,Z,0,Z,128869,R,0,Z,0,R,2611923,R
215992,Laurel Technical Institute,508563,R,0,R,183985,R,0,R,0,R,0,R,0,R,484342,R,1176890,R
411055,Laurus Technical Institute,6906572,N,0,N,0,N,0,N,0,N,0,N,0,N,-3771480,N,3135092,N
379463,Lawton Career Institute-Oak Park Campus,6000,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,1152880,R,1158880,R
364973,Le Cordon Bleu College of Culinary Arts-Austin,439616,R,43976,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,483592,R
144467,Le Cordon Bleu College of Culinary Arts-Chicago,9771909,R,0,R,0,R,0,R,0,R,0,R,1152301,R,-363865,R,10560345,R
423980,Le Cordon Bleu College of Culinary Arts-Pasadena,19672652,R,1164969,R,23365,R,12500,R,0,R,773138,R,1076039,R,-879298,R,21843365,R
375841,Le Cordon Bleu College of Culinary Arts-Portland,12406825,R,0,R,0,R,0,R,54483,R,667228,R,0,R,0,R,13128536,R
111009,Le Cordon Bleu College of Culinary Arts-San Francisco,18582284,R,0,R,0,R,0,R,46751,R,0,R,5161928,R,-870,R,23790093,R
262332,Le Cordon Bleu College of Culinary Arts-Scottsdale,13260179,R,0,R,0,R,0,R,0,R,0,R,1872803,R,0,R,15132982,R
367413,Le Cordon Bleu Institute of Culinary Arts-Pittsburgh,20562417,R,0,Z,0,Z,0,Z,0,Z,0,Z,6779935,R,0,R,27342352,R
107211,Lees School of Cosmetology,116934,R,0,Z,0,Z,0,Z,3867,R,127205,R,0,Z,0,R,248006,R
214227,Lehigh Valley College,13805913,R,0,R,0,R,0,R,0,R,0,R,2230101,R,0,R,16036014,R
198844,Leons Beauty School Inc,354734,R,0,R,0,R,0,R,-139275,R,395655,R,0,R,280806,R,891920,R
213552,Levittown Beauty Academy,374800,R,0,R,0,R,0,R,0,R,34981,R,0,R,0,R,409781,R
427335,Lia Schorr Institute of Cosmetic Skin Care Training,32740,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,269667,R,302407,R
376330,Liceo de Arte-Dise-O y Comercio,0,P,0,P,0,P,0,P,0,P,0,P,0,P,1215800,P,1215800,P
192271,LIM College,3600805,R,0,R,0,R,0,R,92925,R,0,R,0,R,0,R,3693730,R
128683,Lincoln College of New England-Southington,4668713,R,0,R,0,R,0,R,15622,R,27399,R,48519,R,0,R,4760253,R
163028,Lincoln College of Technology-Columbia,8605027,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8605027,C
205726,Lincoln College of Technology-Dayton,472230,R,339000,R,177876,R,0,R,0,R,0,R,0,R,-516876,R,472230,R
126951,Lincoln College of Technology-Denver,5001253,R,0,C,0,C,0,C,98940,R,0,C,0,C,-98940,R,5001253,C
245032,Lincoln College of Technology-Florence,0,P,0,P,0,P,0,P,318069,P,0,P,0,P,0,P,318069,P
205692,Lincoln College of Technology-Franklin LCT,1882729,N,0,N,0,N,0,N,1185,N,734308,N,0,N,-17762,N,2600460,N
226277,Lincoln College of Technology-Grand Prairie,6213332,R,0,C,0,C,0,C,0,C,0,C,0,C,0,R,6213332,C
151661,Lincoln College of Technology-Indianapolis,11776004,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,11776004,R
146700,Lincoln College of Technology-Melrose Park,4620841,R,0,R,0,R,0,R,0,R,668325,R,0,R,5557,R,5294723,C
221148,Lincoln College of Technology-Nashville,15453625,R,0,R,0,R,0,R,238734,R,0,R,1089450,R,0,R,16781809,R
205708,Lincoln College of Technology-Tri-County,16473,N,63572,N,0,N,0,N,135,N,28566,N,0,N,1020,N,109766,N
205717,Lincoln College of Technology-Vine Street,16473,N,63572,N,0,N,0,N,135,N,28566,N,0,N,1020,N,109766,N
136066,Lincoln College of Technology-West Palm Beach,16153096,R,0,R,0,R,0,R,67604,R,0,R,1430902,R,33662,R,17685264,R
374680,Lincoln Technical Institute,1568705,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1568705,R
213570,Lincoln Technical Institute-Allentown,5493595,R,772031,R,719046,R,0,R,0,R,10514,R,881883,R,0,R,7877069,R
425889,Lincoln Technical Institute-Brockton,0,C,0,C,0,C,0,C,0,C,0,C,0,C,312296,C,312296,C
129181,Lincoln Technical Institute-East Windsor,5012733,R,0,R,0,R,0,R,0,R,0,R,0,R,12633,R,5025366,R
410788,Lincoln Technical Institute-Hartford,1954297,R,9000,R,0,R,0,R,0,R,0,R,226392,R,-9000,R,2180689,R
184056,Lincoln Technical Institute-Iselin,11001109,R,0,C,0,C,0,C,0,C,708905,R,0,C,0,R,11710014,C
433101,Lincoln Technical Institute-Lincoln,0,C,0,C,0,C,0,C,0,C,0,C,0,C,561080,C,561080,C
129923,Lincoln Technical Institute-New Britain,5934331,R,0,R,0,R,0,R,0,R,623048,R,0,R,0,R,6557379,R
213589,Lincoln Technical Institute-Philadelphia,6369378,R,0,C,0,C,0,C,0,C,0,C,0,C,0,R,6369378,C
165556,Lincoln Technical Institute-Somerville,0,C,0,C,0,C,0,C,0,C,0,C,0,C,647363,C,647363,C
184427,Lincoln Technical Institute-South Plainfield,777636,R,0,R,0,R,0,R,143074,R,231613,R,0,R,0,R,1152323,R
421832,Living Arts College,2909227,R,0,R,0,R,0,R,-134045,R,0,R,0,R,231188,R,3006370,R
383297,Long Island Beauty School-Hauppauge,678233,R,0,Z,0,Z,0,Z,716,R,97443,R,0,Z,0,R,776392,R
192484,Long Island Beauty School-Hempstead,856337,R,0,R,0,R,0,R,45669,R,68959,R,0,R,0,R,970965,R
192509,Long Island Business Institute,2224057,R,0,Z,0,Z,0,Z,220,R,0,Z,0,Z,-220,R,2224057,R
105880,Long Technical College-East Valley,772388,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,772388,R
135337,Loraines Academy & Spa,178817,R,178817,R,0,R,0,R,0,R,239916,R,0,R,427474,R,1025024,R
217262,LORETTAS SCHOOL OF COSMETOLOGY,84724,R,0,Z,0,Z,0,Z,0,Z,4900,R,0,R,203654,R,293278,R
434405,LOS ANGELES COLLEGE OF MICROTECHNOLOGY,26744,P,0,P,0,P,0,P,0,P,0,P,0,P,143083,P,169827,P
397641,Los Angeles Recording School,3004523,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3004523,R
159531,Louisiana Academy of Beauty,41051,R,0,R,0,R,0,R,0,R,29488,R,0,R,187173,R,257712,R
166498,Lowell Academy Hairstyling Institute,8950,R,0,R,0,R,0,R,0,R,28940,R,0,Z,526687,R,564577,R
226374,Lubbock Hair Academy,119736,R,0,R,0,R,0,R,0,R,55294,R,0,R,-41165,R,133865,R
178004,Lutheran School of Nursing,298720,R,579611,R,18855,R,0,R,0,R,0,R,0,R,0,R,897186,R
118143,Lyle's College of  Beauty,264743,R,0,R,0,R,0,R,5046,R,58769,R,0,R,39447,R,368005,R
118134,Lyle's College of Beauty,352991,R,0,R,0,R,0,R,6729,R,78359,R,0,R,52595,R,490674,R
118161,Lytles Redwood Empire Beauty College,336401,R,256471,R,0,R,0,R,2710,R,152342,R,0,R,0,R,747924,R
170736,M J Murphy Beauty College of Mount Pleasant,194506,N,184337,N,0,N,0,N,0,N,23817,N,0,N,-184233,N,218427,N
367662,Madera Beauty College,254887,R,0,Z,0,Z,0,Z,0,Z,40214,R,0,Z,0,R,295101,R
239725,Madison Cosmetology College,453290,R,0,R,0,R,0,R,0,R,298256,R,0,R,123015,R,874561,R
364168,Madison Media Institute,2512791,P,0,P,0,P,0,P,0,P,18626,P,0,P,-919133,P,1612284,P
148399,Madison Media Institute-Rockford Career College,1805753,R,0,Z,0,Z,0,Z,5916,R,0,Z,252790,R,2732,R,2067191,R
176390,Magnolia College of Cosmetology,574587,N,0,N,0,N,0,N,0,N,41570,N,0,N,58132,N,674289,N
418737,Maison D'Esthetique Academy,346513,N,12873,N,8377,N,0,N,0,N,0,N,0,N,-103359,N,264404,N
118116,Manchester Beauty College,322491,R,0,Z,0,Z,0,Z,0,Z,85113,R,0,Z,0,R,407604,R
192688,Mandl School-The College of Allied Health,1985832,R,0,R,0,R,0,R,23720,R,464750,R,1490,R,1564537,R,4040329,R
135416,Manhattan Hairstyling Academy,670308,P,0,P,0,P,0,P,0,P,139040,P,0,P,58094,P,867442,P
166595,Mansfield Beauty Schools-Quincy,529816,R,0,R,0,R,0,R,0,R,105615,R,0,R,0,R,635431,R
107363,Margaret's Hair Academy Inc,0,R,0,R,0,R,10236,R,0,R,29503,R,0,Z,74858,R,114597,R
135434,Margate School of Beauty Inc,552264,R,0,Z,0,Z,0,Z,0,Z,236684,R,0,Z,0,R,788948,R
411684,Marian Health Careers Center-Los Angeles Campus,1107264,R,120047,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1227311,R
372161,Maric College-Anaheim,3359195,R,806859,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4166054,R
395283,Maric College-Lake Forest,29473333,R,4846446,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,34319779,R
105127,Maricopa Beauty College LLC,305838,R,0,R,0,R,0,R,3082,R,132966,R,0,R,19090,R,460976,R
118374,Marinello School of Beauty,45525,R,89084,R,0,Z,0,Z,0,Z,123924,R,0,Z,20987,R,279520,R
118383,Marinello School of Beauty,107103,R,71493,R,0,Z,0,Z,0,Z,68761,R,0,Z,25644,R,273001,R
118392,Marinello School of Beauty,95980,R,204784,R,0,Z,0,Z,0,Z,81744,R,0,R,-19244,R,363264,R
118417,Marinello School of Beauty,143387,R,237808,R,0,Z,0,Z,0,Z,79440,R,0,Z,23869,R,484504,R
118426,Marinello School of Beauty,159425,R,303776,R,0,Z,0,Z,0,Z,90755,R,0,Z,25196,R,579152,R
118435,Marinello School of Beauty,158030,R,38865,R,0,Z,0,Z,0,Z,101602,R,0,Z,38833,R,337330,R
118444,Marinello School of Beauty,125476,R,63829,R,0,Z,0,Z,0,Z,79306,R,0,Z,12593,R,281204,R
118453,Marinello School of Beauty,182600,R,150228,R,0,Z,0,Z,0,Z,98675,R,0,Z,43088,R,474591,R
118480,Marinello School of Beauty,106369,R,112983,R,0,R,0,R,0,R,100371,R,0,R,27436,R,347159,R
119827,Marinello School of Beauty,310396,R,105210,R,0,R,0,R,0,R,148034,R,0,R,45249,R,608889,R
113227,Marinello Schools of Beauty-Bell,992615,R,0,R,0,R,0,R,0,R,120000,R,0,R,838321,R,1950936,R
